longitude,latitude
-110.993515,32.214156
-111.002315,32.215438
-111.004271,32.216016
-111.005105,32.216096
-111.005693,32.216924
-111.007768,32.216469
-111.00553,32.211929
-111.005412,32.211791
-111.00543,32.211806
-111.00542,32.211752
-111.005618,32.211697
-111.00557,32.211821
-111.005289,32.211668
-111.003686,32.219709
-111.005481,32.211981
-111.005515,32.211836
-111.005363,32.211748
-111.005449,32.211618
-110.999057,32.214459
-111.005458,32.211705
-111.00537,32.211799
-111.005422,32.211646
-111.005586,32.21178
-111.005715,32.216039
-111.005374,32.211746
-111.005359,32.211757
-111.005461,32.211831
-111.005352,32.211695
-111.00594100000001,32.211945
-111.005355,32.211772
-111.00559,32.211892
-111.005327,32.211735
-111.005467,32.211751
-111.005626,32.211741
-111.005482,32.211918
-111.00336,32.219313
-110.997859,32.222826
-111.005361,32.211814
-110.998445,32.209381
-111.005317,32.211667
-110.992887,32.205692
-110.997208,32.212353
-111.005379,32.211698
-111.005508,32.211735
-111.005342,32.211767
-111.005383,32.211796
-110.998641,32.210303
-111.004966,32.211851
-111.005467,32.211845
-111.005391,32.211727
-111.005545,32.215288
-110.996612,32.223416
-110.996245,32.22025
-111.005105,32.213283
-111.005411,32.211733
-111.005336,32.211864
-110.989372,32.206703
-110.995463,32.20982
-111.003568,32.210828
-111.005332,32.211723
-111.005791,32.216441
-111.005411,32.21169
-111.005403,32.211769
-111.005438,32.211817
-111.000454,32.206664
-110.998013,32.21006
-111.000637,32.21256
-111.000925,32.213554
-111.005359,32.211728
-111.005419,32.211733
-111.005418,32.211835
-111.005407,32.211797
-111.005432,32.211726
-111.004617,32.212289
-110.996707,32.220125
-111.003425,32.219561
-111.005407,32.211758
-111.005356,32.211711
-110.998822,32.212843
-111.001615,32.217578
-111.006085,32.213024
-111.005414,32.211723
-111.005587,32.211963
-111.005327,32.211761
-111.005677,32.21426
-111.005354,32.211744
-111.00334,32.21881
-111.005398,32.213834
-111.001592,32.21308
-111.00239,32.213194
-111.0054,32.21174
-111.001978,32.209781
-110.988284,32.210539
-110.993711,32.209851
-111.002076,32.212484
-111.005506,32.211865
-111.000496,32.224903
-111.009713,32.226263
-111.004028,32.219329
-111.00356,32.215768
-111.004163,32.225415
-111.016241,32.216163
-111.014505,32.215963
-111.005272,32.217859
-111.004256,32.215047
-110.992311,32.216023
-110.99286,32.216037
-111.003068,32.216508
-111.004176,32.215044
-111.004275,32.215056
-111.004504,32.217795
-110.99596,32.221167
-110.998543,32.223926
-110.996788,32.216402
-111.004232,32.215106
-111.000755,32.225353
-110.999765,32.225246
-110.998464,32.22389
-110.999843,32.222748
-111.004247,32.215093
-111.004264,32.214949
-110.99207,32.202904
-110.987748,32.210246
-110.991243,32.213631
-111.00016,32.214249
-111.004365,32.215051
-111.004253,32.215006
-111.010588,32.210687
-111.021582,32.208834
-111.013614,32.212791
-111.007907,32.207182
-111.00329,32.21419
-111.004156,32.214737
-111.004254,32.215026
-111.000074,32.218587
-110.996001,32.219419
-110.998729,32.210483
-110.989654,32.211796
-111.000491,32.214263
-110.999057,32.220511
-111.000325,32.214441
-111.005605,32.216051
-111.004365,32.215016
-111.00335,32.218705
-111.001561,32.218559
-111.001419,32.222058
-111.003278,32.217718
-111.004365,32.215117
-111.004253,32.215045
-110.999255,32.212109
-110.990455,32.20758
-110.990384,32.212412
-110.995173,32.209367
-111.000767,32.21506
-111.00428,32.215038
-111.004253,32.215112
-111.003803,32.225537
-111.012769,32.230571
-111.020005,32.225366
-111.014253,32.218935
-111.004422,32.215093
-111.00445,32.215137
-110.996986,32.218051
-111.000799,32.218514
-111.004241,32.216885
-111.00444,32.215198
-111.004219,32.21502
-111.004092,32.214542
-110.989471,32.214673
-110.986997,32.208578
-110.989565,32.212642
-111.01987,32.20999
-111.018172,32.21739
-111.01381,32.213998
-110.995574,32.205918
-111.00257,32.2112
-111.004294,32.215109
-110.9984,32.206954
-110.989003,32.207535
-110.986549,32.212939
-110.996239,32.216563
-111.004527,32.215138
-111.004455,32.214965
-111.004248,32.215014
-110.997558,32.223781
-110.998277,32.218138
-111.003074,32.216503
-111.004259,32.215057
-111.004435,32.21498
-110.994565,32.205874
-110.992824,32.21371
-110.999488,32.211759
-111.004018,32.216696
-111.004266,32.215143
-111.004265,32.215021
-111.005678,32.215684
-111.020053,32.215663
-111.018382,32.207566
-111.013119,32.215373
-111.004268,32.215139
-111.004293,32.215044
-111.002345,32.219261
-111.00535,32.21566
-111.004425,32.215143
-111.004948,32.215272
-111.004439,32.21519
-111.002995,32.218667
-110.996102,32.213722
-111.001903,32.214547
-111.004572,32.21504
-110.993364,32.206403
-110.988252,32.213876
-110.998343,32.214053
-111.004536,32.214997
-111.00472,32.215084
-111.004474,32.215095
-111.00457,32.215031
-111.004581,32.215035
-111.019131,32.214058
-111.008176,32.218727
-111.004542,32.215077
-110.995549,32.214023
-111.005617,32.216331
-111.004567,32.215061
-111.004545,32.215079
-111.00456,32.215002
-110.999383,32.225291
-110.999013,32.224509
-110.996808,32.221502
-110.998416,32.209907
-110.984843,32.213337
-110.99378,32.215506
-110.999221,32.213798
-111.004384,32.215017
-111.004444,32.215205
-111.002802,32.218482
-111.003158,32.216975
-111.004484,32.215019
-111.004669,32.214967
-111.004585,32.214638
-111.004549,32.215107
-110.990753,32.205166
-110.991915,32.216174
-111.001279,32.222986
-111.003411,32.218448
-111.004551,32.21501
-111.004532,32.215025
-111.005653,32.215008
-111.004345,32.214931
-111.000932,32.208208
-111.004002,32.215054
-111.004303,32.214762
-111.000845,32.208218
-111.019438,32.207773
-111.014874,32.215816
-111.005286,32.2179
-111.004655,32.214876
-111.004612,32.214762
-111.004587,32.214794
-111.000588,32.213001
-110.98498,32.210911
-110.989282,32.211615
-110.99728,32.219264
-111.00486,32.215326
-111.004526,32.215039
-111.004641,32.214867
-111.004616,32.21503
-111.002186,32.22144
-110.999527,32.225287
-110.998976,32.225119
-110.998505,32.223546
-111.00344,32.212874
-111.004381,32.215029
-111.005306,32.214099
-111.004491,32.214956
-111.01899,32.218197
-111.007042,32.226927
-111.004762,32.221574
-111.004329,32.214783
-110.996595,32.20603
-110.988625,32.213142
-110.99963,32.212852
-111.004379,32.214804
-111.004738,32.214765
-111.004618,32.214723
-111.004544,32.214742
-110.999364,32.225522
-110.99781,32.224492
-111.001537,32.217152
-111.004576,32.214924
-111.00469,32.214812
-111.006053,32.215582
-111.004921,32.215134
-110.999075,32.223201
-110.998461,32.223852
-111.00322,32.217485
-111.004606,32.215048
-111.004549,32.214983
-111.004764,32.214787
-111.000022,32.208929
-110.991968,32.212861
-111.004869,32.214748
-111.004821,32.215071
-111.003416,32.219213
-111.000411,32.226029
-111.011527,32.226168
-111.016404,32.218962
-111.013218,32.215242
-111.005165,32.214892
-111.004819,32.215272
-111.004533,32.214696000000004
-110.996176,32.215094
-110.989223,32.206562
-111.004883,32.215191
-110.989745,32.213799
-111.004177,32.214586
-111.005088,32.212801
-111.019936,32.213869
-111.014705,32.21797
-111.004967,32.214124
-111.010228,32.209832
-111.015361,32.216257
-111.007353,32.214046
-110.997696,32.22272
-111.007111,32.213084
-111.003276,32.208917
-111.003456,32.219409
-111.006509,32.214254
-111.006606,32.214372
-111.006476,32.214626
-110.998336,32.213523
-110.996113,32.221567
-111.006346,32.21444
-111.006475,32.21454
-110.996897,32.223523
-111.006352,32.214467
-111.003043,32.211136
-111.004757,32.214206
-111.003221,32.214159
-111.003673,32.214071
-110.988663,32.212444
-111.004628,32.215058
-111.004749,32.215026
-111.001728,32.21603
-111.004861,32.214946
-111.004632,32.215044
-111.005151,32.21486
-110.996597,32.216184
-111.004676,32.21503
-111.004718,32.215114
-111.004608,32.214994
-111.001405,32.217113
-111.003986,32.218519
-110.993441,32.216704
-110.994513,32.217595
-111.004588,32.214968
-111.004479,32.214883
-110.996559,32.214527
-111.004656,32.215101
-111.003801,32.213836
-111.003648,32.214928
-110.998176,32.213935
-111.003571,32.214149
-111.003982,32.208668
-111.00639,32.214626
-111.006258,32.214649
-111.006361,32.21452
-111.007502,32.215989
-111.008364,32.212517
-111.000252,32.225177
-111.009792,32.207023
-111.008193,32.212469
-111.001098,32.21109
-110.994975,32.216254
-111.009385,32.212452
-111.005587,32.219527
-110.994831,32.20676
-111.004277,32.224545
-111.008832,32.222686
-111.008284,32.212379
-111.003816,32.2266
-111.012471,32.211054
-110.990369,32.214536
-110.993937,32.214413
-111.010857,32.218973
-111.020071,32.218884
-110.994838,32.217074
-111.009493,32.207424
-110.994917,32.217791
-110.995072,32.217785
-110.994578,32.218024
-111.012627,32.212438
-110.997673,32.21978
-110.994945,32.217726
-110.994565,32.217972
-111.01927,32.21648
-110.998372,32.214921
-110.995606,32.217092
-111.01968,32.214526
-110.999158,32.21513
-110.994328,32.217078
-111.016384,32.214597
-110.999003,32.215484
-110.996144,32.217053
-111.018494,32.209115
-110.998971,32.215444
-111.016855,32.212325
-110.996412,32.216826
-110.995591,32.219567
-110.997442,32.215702
-110.994934,32.217456
-110.994592,32.217184
-110.99005,32.212359
-110.984261,32.211927
-110.989806,32.209588
-111.008577,32.226332
-111.001753,32.213664
-110.994702,32.217161
-110.994653,32.217208
-111.017972,32.207516
-110.994705,32.217215
-110.995855,32.218746
-110.995694,32.218879
-110.995606,32.220417
-110.995879,32.220721
-110.995633,32.220623
-111.006117,32.21308
-110.99576,32.220783
-111.019148,32.207114
-110.995519,32.218868
-110.995687,32.218777
-110.995718,32.21878
-110.994621,32.217187
-110.994695,32.217199
-110.990008,32.214687
-110.991521,32.207727
-111.018428,32.206978
-110.985465,32.211363
-110.993242,32.214835
-110.989488,32.207621
-111.018797,32.207314
-110.991395,32.207646
-110.99047,32.206771
-110.989993,32.209105
-110.990289,32.214243
-110.988731,32.208047
-110.990245,32.208882
-110.993253,32.207948
-110.991634,32.215732
-110.995062,32.217374
-110.994756,32.217256
-111.015207,32.217271
-110.995629,32.218754
-110.995659,32.220829
-110.998288,32.222477
-110.995741,32.220801
-110.994176,32.218183
-110.990909,32.208477
-111.010279,32.210296
-110.990106,32.206531
-111.020064,32.224004
-110.98903,32.20985
-110.989495,32.209745
-110.989607,32.208052
-110.997164,32.208727
-110.995689,32.207624
-110.992359,32.207255
-110.990104,32.206576
-110.994267,32.21325
-110.990721,32.207924
-110.985368,32.210696
-111.007905,32.224497
-110.985713,32.210369
-110.994519,32.210358
-110.988014,32.208868
-110.990084,32.208835
-110.996438,32.208007
-110.997612,32.208581
-111.020759,32.221886
-111.003792,32.215456
-111.00441,32.219036
-111.001156,32.221336
-111.002358,32.22001
-111.002432,32.219902
-111.00241,32.219842
-111.002233,32.219854
-111.002279,32.219871
-111.01207,32.214202
-110.999693,32.215024
-110.997473,32.216054
-110.997676,32.215762
-110.998886,32.215491
-110.994068,32.210808
-110.994102,32.210469
-110.982838,32.214112
-110.993215,32.211383
-110.993164,32.211363
-110.989764,32.214264
-110.990547,32.214326
-110.986256,32.213025
-110.993286,32.214875
-110.993936,32.216826
-110.995395,32.217308
-110.995826,32.218716
-111.008857,32.217242
-111.003097,32.217457
-111.00314,32.217134
-111.020634,32.227613
-111.003302,32.216679
-111.005594,32.217633
-111.005462,32.215224
-111.004082,32.215921
-111.00393,32.215854
-111.005067,32.218533
-111.005538,32.217726
-111.001937,32.215389
-110.990314,32.206773
-110.990475,32.208065
-110.992387,32.205195
-111.018307,32.207184
-110.991381,32.207777
-110.98929,32.207605
-110.99267999999999,32.205739
-110.991829,32.207474
-110.987204,32.209383
-110.99121,32.207865
-110.991134,32.207993
-110.991181,32.207917
-110.991853,32.207471
-110.989034,32.208218
-110.985703,32.210511
-110.991844,32.206578
-110.990809,32.206938
-110.994519,32.210369
-111.003475,32.214978
-111.01868,32.212446
-111.003561,32.214046
-111.003571,32.214214
-110.990737,32.208097
-110.991211,32.207846
-110.991194,32.207877
-110.991217,32.208173
-110.9898,32.208738
-110.989959,32.20896
-110.993185,32.208432
-110.990895,32.214132
-110.993472,32.214777
-110.988596,32.20913
-110.992345,32.207405
-110.985673,32.210339
-110.990041,32.208332
-110.989562,32.208612
-110.992271,32.207413
-111.016369,32.229721
-110.990857,32.206883
-110.989936,32.208436
-110.988529,32.211027
-110.990284,32.206715
-110.983931,32.212646
-110.989633,32.208589
-110.990435,32.211515
-110.992931,32.211615
-110.987323,32.209648
-110.990245,32.208907
-110.992287,32.206918
-110.990151,32.208899
-110.991525,32.209979
-110.988695,32.208084
-110.988664,32.208069
-110.990915,32.207961
-110.991192,32.207884
-110.986073,32.20919
-110.989804,32.208636
-110.98832,32.207362
-110.990631,32.207949
-110.988607,32.209889
-110.987857,32.21389
-110.993289,32.214735
-110.997537,32.218937
-110.997589,32.218702
-110.994906,32.217494
-111.002703,32.218038
-111.013626,32.216412
-111.005506,32.217873
-111.002636,32.218574
-111.004793,32.221523
-110.989706,32.202975
-110.989504,32.202007
-110.994745,32.20707
-110.989979,32.203597
-110.990879,32.207921
-110.988858,32.202408
-110.994516,32.207698
-110.994662,32.208851
-110.988676,32.205088
-110.990346,32.207561
-110.993278,32.20588
-110.988531,32.209837
-110.988629,32.212234
-110.990688,32.21561
-110.994803,32.217455
-110.994753,32.217435
-110.996398,32.219457
-110.998585,32.216193
-110.996495,32.219838
-111.001784,32.219826
-111.002256,32.221072
-111.016425,32.21766
-111.001196,32.220241
-111.004434,32.22868
-111.002209,32.221224
-111.004461,32.219595
-111.007617,32.208526
-110.997421,32.20633
-110.991315,32.208962
-111.006012,32.21174
-111.006044,32.211865
-111.006815,32.216004
-111.020251,32.208547
-111.007105,32.214784
-111.00213,32.213187
-110.997174,32.211758
-110.993621,32.210383
-110.987704,32.208509
-110.988752,32.205053
-110.988348,32.209407
-110.993441,32.21561
-110.996418,32.220399
-110.995725,32.21871
-110.994883,32.217416
-110.998365,32.217156
-111.002272,32.221382
-111.004503,32.219724
-111.000892,32.225255
-111.02004,32.21885
-111.004373,32.21973
-111.002727,32.218761
-111.002689,32.218947
-110.996398,32.217168
-110.997696,32.208942
-110.996008,32.214361
-110.998914,32.215577
-110.996349,32.20787
-110.997028,32.208325
-110.99128,32.209072
-110.986838,32.210626
-110.992217,32.211458
-110.994381,32.210106
-110.993427,32.208699
-110.994801,32.210174
-110.992811,32.206939
-111.017284,32.212685
-110.996127,32.207043
-110.988543,32.209205
-110.98853,32.209159
-110.988684,32.20817
-110.989498,32.208606
-110.989256,32.208873
-110.990343,32.214523
-110.990823,32.215567
-110.993734,32.217347
-110.99695,32.219723
-110.9966,32.220824
-110.996581,32.21988
-110.997233,32.223719
-111.003791,32.228591
-111.007117,32.227574
-111.020169,32.227945
-111.014098,32.226085
-111.018692,32.229717
-111.014382,32.216317
-111.015485,32.21664
-111.008328,32.218447
-111.00810799999999,32.222037
-111.016803,32.210407
-111.006363,32.21923
-111.004448,32.223859
-111.003979,32.219974
-111.004047,32.219829
-111.003308,32.215885
-110.996949,32.216415
-110.99714,32.215913
-110.992775,32.215405
-110.981793,32.214953
-110.988934,32.207785
-110.98892,32.207845
-110.98886,32.20781
-110.988591,32.209927
-110.992228,32.210581
-110.994165,32.213203
-110.994783,32.209517
-111.004285,32.213559
-111.002091,32.226514
-110.994428,32.220458
-110.998621,32.223813
-110.99122,32.214855
-110.991556,32.215523
-110.981628,32.223841
-110.981859,32.222627
-110.982343,32.218176
-110.988994,32.211356
-110.993261,32.214716
-110.988795,32.208045
-110.989814,32.207374
-110.981797,32.224233
-110.98436,32.214794
-110.984126,32.213717
-110.981843,32.224466
-110.982245,32.2267
-110.982351,32.223455
-110.981942,32.22266
-110.98418,32.212666
-110.993689,32.213967
-110.996423,32.219375
-111.003786,32.210152
-111.022816,32.222498
-111.014229,32.23012
-111.007457,32.238459
-111.006394,32.227973
-110.996424,32.219507
-110.99332,32.214807
-110.994129,32.208948
-110.994494,32.205829
-110.989999,32.20801
-110.98209,32.21565
-110.982451,32.216852
-110.988294,32.209466
-110.988765,32.208058
-110.988723,32.206255
-110.994874,32.204756
-110.99123,32.207725
-110.99581,32.207719
-110.98156,32.219388
-110.981603,32.214353
-110.990659,32.209378
-110.990865,32.209272
-110.994938,32.209904
-110.995038,32.209963
-110.995098,32.210068
-110.995076,32.209913
-110.99436,32.207045
-110.988567,32.208244
-111.0164,32.207274
-111.019021,32.219353
-111.010854,32.226232
-111.000292,32.223819
-110.995145,32.210178
-110.994533,32.210429
-110.989401,32.214741
-110.981774,32.224127
-110.985266,32.21096
-110.982048,32.215609
-110.982584,32.218033
-110.981508,32.223092
-110.982369,32.218039
-110.990758,32.215064
-110.99465,32.217204
-110.995585,32.218817
-110.995765,32.218832
-110.997173,32.219146
-110.995157,32.222056
-110.996417,32.218191
-111.002681,32.214042
-111.020083,32.216405
-111.017398,32.23004
-110.995781,32.218468
-110.995726,32.21638
-110.996277,32.215536
-111.000742,32.21645
-111.004274,32.219195
-110.997705,32.206459
-110.988694,32.208099
-110.989864,32.207928
-110.9898,32.207365
-110.981843,32.222489
-110.989671,32.206378
-110.9899,32.207937
-110.988687,32.20814
-110.989886,32.207895
-110.990182,32.208863
-110.993768,32.208725
-110.985856,32.208825
-110.995041,32.206425
-111.00618,32.21014
-111.001877,32.220877
-111.003884,32.220821
-111.006108,32.220909
-111.004538,32.219554
-111.014354,32.225999
-111.013804,32.230686
-111.02398,32.224248
-111.016174,32.229714
-111.013308,32.226969
-111.014534,32.216715
-111.014879,32.216148
-111.005648,32.21982
-111.006498,32.216275
-111.006585,32.216209
-111.003114,32.216485
-111.003155,32.216211
-111.000301,32.218
-111.002949,32.217092
-111.006188,32.219932
-110.996349,32.220493
-111.005624,32.225916
-110.998885,32.223624
-110.996219,32.22108
-110.991565,32.212503
-110.990839,32.215182
-110.988267,32.209884
-110.989211,32.208188
-110.981101,32.218046
-110.982265,32.218309
-110.988176,32.209779
-110.988563,32.209539
-110.986924,32.208936
-110.98841,32.2094
-110.991343,32.207812
-111.003809,32.216286
-111.006471,32.225787
-111.005268,32.221132
-111.004366,32.219584
-111.003274,32.22255
-111.006145,32.225046
-111.005457,32.21855
-111.005393,32.218657
-111.005604,32.216938
-110.993771,32.212603
-110.991324,32.212206
-110.990185,32.20886
-110.987629,32.2103
-110.984062,32.213733
-110.988439,32.213969
-110.99123,32.21443
-110.991274,32.214394
-110.987325,32.211446
-110.988631,32.209403
-110.988417,32.209619000000004
-111.002099,32.20745
-111.007671,32.20987
-111.008513,32.20973
-111.006035,32.211864
-110.99415,32.221477
-110.992997,32.216429
-110.995014,32.21767
-110.98178,32.215063
-110.98218,32.215597
-110.981879,32.215596
-110.981768,32.21469
-110.981981,32.215756
-110.982414,32.218118
-110.982358,32.217917
-110.98237,32.217913
-110.982527,32.227259
-110.98181,32.222791
-110.981821,32.222662
-110.981908,32.222765
-110.981219,32.221499
-110.9822,32.221631
-110.984105,32.212638
-110.99142,32.210878
-110.987869,32.210851
-110.991139,32.206127
-110.990514,32.209383
-110.994724,32.209857
-110.994531,32.210442
-111.005015,32.210461
-111.008597,32.211091
-111.005176,32.224183
-111.014654,32.226022
-111.014233,32.226029
-111.0128,32.228837
-111.013725,32.230256
-111.013715,32.230795
-111.016803,32.232103
-111.016432,32.232124
-111.023755,32.223769
-111.015074,32.231268
-111.022263,32.222326
-111.007581,32.218947
-110.997658,32.222032
-111.008228,32.224557
-111.003694,32.219687
-110.992774,32.216349
-110.989947,32.207993
-110.989479,32.208677
-110.99011,32.208842
-110.989036,32.214254
-110.992359,32.21723
-110.980984,32.221428
-110.982459,32.218062
-110.982364,32.217981
-110.990865,32.208714
-110.982423,32.217985
-110.991027,32.208097
-110.990993,32.208026
-111.021962,32.209164
-110.990282,32.211732
-110.990135,32.208854
-110.990088,32.208855
-110.984278,32.211406
-110.982189,32.222007
-110.98171,32.22436
-110.982384,32.218058
-110.983302,32.227423
-110.984809,32.232448
-110.982962,32.227179
-110.982062,32.226225
-110.982414,32.225874
-110.98107,32.22123
-110.98242,32.217984
-110.982339,32.217928
-110.981796,32.223059
-110.980959,32.221694
-110.990778,32.215207
-110.99425,32.218916
-110.998619,32.223534
-110.998249,32.217883
-110.997353,32.213156
-110.987744,32.211625
-110.984235,32.211885
-110.985905,32.214013
-111.00241,32.21767
-111.019494,32.213308
-111.011245,32.211313
-110.986885,32.211021
-110.996055,32.207587
-110.990988,32.207976
-110.98868,32.213526
-110.982562,32.213464
-110.981911,32.222677
-110.990211,32.208851
-110.9904,32.208755
-110.988362,32.209327
-110.98992200000001,32.208236
-111.001337,32.208975
-110.994004,32.214673
-110.987875,32.211709
-110.991021,32.207943
-110.981124,32.221539
-110.98162,32.222488
-110.990483,32.208711
-110.991717,32.208454
-110.990844,32.208489
-110.990951,32.207946
-110.993764,32.218289
-111.017468,32.219238
-110.990953,32.207959
-110.983451,32.213427
-110.990043,32.208849
-110.99052,32.20873
-110.990428,32.20868
-110.996387,32.209044
-111.018525,32.207124
-111.010137,32.21309
-111.00803,32.213347
-111.000578,32.225501
-110.997611,32.215065
-110.989958,32.207899
-110.991014,32.207656
-111.006237,32.225308
-111.004561,32.209697
-110.98697,32.208863
-110.989476,32.20853
-110.99142,32.207819
-110.981194,32.221712
-110.983914,32.22814
-110.989861,32.20827
-110.993612,32.214031
-110.999374,32.222439
-111.00614,32.211758
-111.010081,32.210103
-111.014638,32.232414
-111.00561,32.236199
-111.013931,32.230131
-111.013612,32.230151
-111.022177,32.224347
-111.019266,32.218644
-111.008837,32.209387
-111.008858,32.209418
-110.987771,32.2105
-110.988865,32.210728
-110.990133,32.208941
-110.990055,32.208878
-110.989187,32.208748
-110.99649,32.213589
-111.012324,32.209607
-111.021338,32.209171
-111.019963,32.218762
-111.013555,32.230785
-111.005718,32.220583
-110.995901,32.221753
-110.995246,32.213787
-110.989906,32.208023
-110.984538,32.211166
-110.982114,32.218149
-110.989328,32.208634000000004
-110.995476,32.207045
-111.004534,32.206672
-111.017004,32.20893
-111.010329,32.2175
-110.998626,32.215276
-110.987064,32.211749
-110.987563,32.210161
-110.990093,32.208915
-110.990088,32.208822
-110.989358,32.20664
-110.984379,32.211693
-110.995515,32.207047
-110.993211,32.208533
-110.98768,32.210738
-111.006512,32.208573
-111.008536,32.210992
-111.014649,32.217857
-111.01237,32.231337
-111.018526,32.218969
-110.985964,32.211149
-110.990084,32.208901
-110.981967,32.222836
-110.990985,32.207982
-110.982671,32.217275
-110.99875,32.215285
-111.009781,32.215613
-111.00977,32.215632
-111.00913,32.215217
-110.995551,32.207432
-111.004838,32.222507
-111.015938,32.210002
-110.988876,32.214133
-110.990082,32.208897
-110.991609,32.205781
-111.008228,32.211142
-111.01729,32.234632
-110.997766,32.215154
-110.991929,32.208914
-110.989952,32.207829
-110.992969,32.206222
-110.997443,32.208324
-111.001297,32.218491
-111.008265,32.215434
-111.019541,32.209419
-111.01475,32.226746
-111.012496,32.226361
-110.992044,32.206152
-111.008606,32.211004
-111.020981,32.211416
-110.996467,32.219526
-110.991304,32.207708
-110.981987,32.215778
-110.981746,32.22415
-111.005449,32.211894
-111.021347,32.210946
-111.005913,32.211522
-111.01462,32.230542
-111.009723,32.215624
-110.990499,32.207769
-110.98993,32.209079
-110.99035,32.209194
-111.006231,32.210246
-110.988658,32.213871
-110.998807,32.223904
-111.014252,32.226032
-111.019737,32.220835
-111.008531,32.21099
-110.993694,32.214206
-111.006166,32.210084
-111.014424,32.230272
-111.006179,32.211767
-110.999608,32.217326
-111.008704,32.211014
-111.010846,32.211976
-111.008508,32.209789
-111.007829,32.209611
-111.001056,32.206788
-110.994771,32.219147
-110.997882,32.209613
-110.996952,32.207857
-110.990008,32.214899
-111.001373,32.216379
-111.010243,32.213718
-111.015667,32.221897
-110.990049,32.207843
-110.9898,32.208246
-110.990059,32.208906
-110.996025,32.221796
-110.981833,32.224376
-110.991338,32.208808
-110.991415,32.208899
-111.003136,32.228724
-111.009384,32.210559
-111.012589,32.226363
-111.009884,32.215544
-110.9959,32.208818
-110.991358,32.207596
-110.990129,32.208953
-110.990026,32.208912
-111.00214,32.206853
-111.005147,32.222139
-111.002459,32.215505
-111.002474,32.215524
-111.008685,32.222602
-111.00887,32.21102
-111.007159,32.205456
-110.993785,32.216695
-110.997847,32.215374
-111.002219,32.21962
-111.003657,32.213317
-110.992319,32.206615
-110.990964,32.207993
-110.994654,32.218765
-111.020164,32.21075
-111.010852,32.210878
-110.990195,32.209019
-110.991359,32.211909
-110.998409,32.223927
-111.013955,32.231879
-111.016376,32.232161
-111.01608,32.220128
-110.988342,32.210082
-110.995433,32.207435
-110.988476,32.211038
-110.994564,32.21407
-110.987499,32.210213
-110.998788,32.215192
-110.998655,32.2162
-111.002059,32.218334
-111.00677,32.215995
-111.019545,32.22088
-111.01149,32.212841
-111.012589,32.211759
-110.998489,32.207049
-110.990994,32.207997
-110.988792,32.20902
-111.003745,32.213276
-111.004041,32.228623
-111.010021,32.215315
-110.988958,32.206981
-110.997,32.207585
-110.9921,32.205847
-110.993491,32.20654
-110.991181,32.209415
-111.004411,32.216568
-111.000335,32.206684
-110.989863,32.20793
-110.992605,32.205621
-110.995689,32.20736
-110.994527,32.210357
-111.013428,32.212516
-111.0016,32.220643
-111.001986,32.215351
-110.988744,32.209815
-110.990762,32.206067
-110.990083,32.208926
-110.988496,32.209727
-111.004211,32.213061
-111.014486,32.23035
-111.001539,32.220489
-111.016224,32.214913
-110.994045,32.21759
-110.989619,32.208046
-111.005353,32.211879
-111.020147,32.22602
-110.996272,32.20734
-110.98932,32.208515
-110.989439,32.208508
-110.988368,32.209539
-111.00576,32.21019
-111.003689,32.213309
-111.005185,32.216035
-110.999023,32.213096
-110.996197,32.221297
-111.004106,32.219055
-110.984405,32.211445
-110.989137,32.211453
-110.990579,32.209381
-110.990602,32.209298
-110.990666,32.208902
-110.990507,32.209419
-110.989158,32.206041
-110.991619,32.206146
-110.99259,32.205827
-110.991692,32.205696
-110.989724,32.207494
-110.989009,32.208291
-110.990501,32.20939
-110.990514,32.209343
-110.990552,32.209401
-110.990596,32.209341
-110.990509,32.209325
-110.990653,32.209364
-110.992652,32.208368
-110.998989,32.206614
-110.998834,32.206692
-111.002392,32.2072
-111.004411,32.208664
-111.008484,32.211843
-111.008467,32.21188
-111.008353,32.212038
-111.008566,32.211948
-111.008375,32.212413
-111.008371,32.212461
-111.008409,32.212414
-111.00865,32.212394
-111.014364,32.211533
-111.015139,32.211324
-111.016932,32.208978
-111.019508,32.209244
-111.020732,32.21485
-111.01428,32.216424
-111.007791,32.216157
-111.007285,32.215628
-111.00625,32.215454
-111.004684,32.215021
-111.000199,32.215468
-110.996559,32.215101
-110.992993,32.216902
-110.993812,32.214536
-110.994597,32.214005
-110.995618,32.214069
-110.997846,32.215832
-111.001208,32.215782
-111.001154,32.21579
-111.006085,32.211751
-111.0092,32.21137
-111.008182,32.207067
-111.004813,32.206705
-110.999835,32.206099
-110.999193,32.206639
-110.997536,32.20771
-110.99506,32.205654
-110.989701,32.208001
-110.99037,32.209024
-110.990075,32.208837
-110.988984,32.209528
-110.988614,32.210804
-110.988579,32.214049
-110.98905,32.21476
-110.989101,32.215168
-110.993968,32.216704
-110.997467,32.218794
-111.004364,32.215409
-111.006786,32.214009
-111.005843,32.215741
-111.004478,32.216291
-111.005233,32.215604
-111.00405,32.219081
-111.004062,32.219082
-111.003863,32.219143
-111.00602,32.215282
-111.004729,32.215423
-111.004791,32.218038
-111.003331,32.219276
-111.004265,32.215067
-111.004308,32.215053
-111.003452,32.217298
-110.995893,32.206345
-110.988521,32.209236
-110.999204,32.213862
-111.004393,32.215069
-111.005198,32.217106
-111.005456,32.215204
-111.000818,32.218613
-110.999007,32.220549
-111.004384,32.215045
-111.003712,32.21478
-110.998667,32.21079
-110.9992,32.212884
-111.003633,32.219322
-110.995426,32.21776
-110.990946,32.215895
