"","individual.identifier","timestamp","location.lat","location.long"
"1","BC #8 Ben",2020-12-09 06:00:09,32.271019,-111.086594
"2","BC #8 Ben",2020-12-09 12:00:11,32.283294,-111.085929
"3","BC #8 Ben",2020-12-09 18:00:09,32.288647,-111.081909
"4","BC #8 Ben",2020-12-10 00:00:10,32.286982,-111.085403
"5","BC #8 Ben",2020-12-10 07:00:08,32.28657,-111.085214
"6","BC #8 Ben",2020-12-10 19:00:15,32.279158,-111.066871
"7","BC #8 Ben",2020-12-11 08:00:08,32.269804,-111.077324
"8","BC #8 Ben",2020-12-11 20:00:10,32.276374,-111.089593
"9","BC #8 Ben",2020-12-12 21:00:07,32.285228,-111.091616
"10","BC #8 Ben",2020-12-13 10:00:12,32.285453,-111.077827
"11","BC #8 Ben",2020-12-13 22:00:09,32.273378,-111.081151
"12","BC #8 Ben",2020-12-14 11:00:09,32.279257,-111.064059
"13","BC #8 Ben",2020-12-14 17:00:06,32.280225,-111.08144
"14","BC #8 Ben",2020-12-14 23:00:14,32.282673,-111.085643
"15","BC #8 Ben",2020-12-15 05:00:08,32.280727,-111.087964
"16","BC #8 Ben",2020-12-15 07:01:16,32.277322,-111.086234
"17","BC #8 Ben",2020-12-15 12:00:09,32.275691,-111.089379
"18","BC #8 Ben",2020-12-15 18:00:09,32.271273,-111.092958
"19","BC #8 Ben",2020-12-16 00:00:09,32.274224,-111.098488
"20","BC #8 Ben",2020-12-16 06:00:09,32.275321,-111.097675
"21","BC #8 Ben",2020-12-16 13:00:11,32.282192,-111.090822
"22","BC #8 Ben",2020-12-16 19:00:08,32.277985,-111.073527
"23","BC #8 Ben",2020-12-17 01:00:16,32.270944,-111.072472
"24","BC #8 Ben",2020-12-17 07:00:11,32.270746,-111.079052
"25","BC #8 Ben",2020-12-17 14:00:13,32.285537,-111.082277
"26","BC #8 Ben",2020-12-17 20:00:10,32.282437,-111.070287
"27","BC #8 Ben",2020-12-18 08:00:08,32.279843,-111.064549
"28","BC #8 Ben",2020-12-18 15:00:07,32.27457,-111.065978
"29","BC #8 Ben",2020-12-18 21:00:11,32.272854,-111.076316
