"","individual.identifier","timestamp","location.lat","location.long"
"1","BC #28 Avery",2022-01-15 05:00:09,32.277713,-111.074697
"2","BC #28 Avery",2022-01-15 18:00:13,32.270108,-111.061483
"3","BC #28 Avery",2022-01-16 07:00:08,32.270127,-111.05652
"4","BC #28 Avery",2022-01-16 20:00:09,32.28401,-111.056609
"5","BC #28 Avery",2022-01-17 09:00:08,32.284555,-111.054876
"6","BC #28 Avery",2022-01-17 22:00:10,32.273643,-111.056564
"7","BC #28 Avery",2022-01-18 13:00:13,32.277616,-111.047571
"8","BC #28 Avery",2022-01-18 15:00:10,32.277653,-111.047633
"9","BC #28 Avery",2022-01-18 17:00:07,32.277683,-111.04763
"10","BC #28 Avery",2022-01-18 19:00:13,32.270389,-111.051849
"11","BC #28 Avery",2022-01-18 21:00:16,32.26114,-111.052072
"12","BC #28 Avery",2022-01-18 23:00:14,32.266673,-111.055959
"13","BC #28 Avery",2022-01-19 01:00:25,32.266699,-111.055927
"14","BC #28 Avery",2022-01-19 07:00:10,32.266768,-111.05652
"15","BC #28 Avery",2022-01-19 13:00:07,32.29219,-111.059601
"16","BC #28 Avery",2022-01-19 19:00:06,32.288144,-111.044282
"17","BC #28 Avery",2022-01-20 01:00:25,32.282986,-111.054023
"18","BC #28 Avery",2022-01-20 07:00:13,32.283083,-111.054042
"19","BC #28 Avery",2022-01-20 13:00:08,32.282663,-111.046064
"20","BC #28 Avery",2022-01-20 15:00:36,32.282,-111.051505
"21","BC #28 Avery",2022-01-20 19:00:08,32.279712,-111.050936
"22","BC #28 Avery",2022-01-21 01:00:12,32.273844,-111.056486
"23","BC #28 Avery",2022-01-21 07:00:12,32.272132,-111.057629
"24","BC #28 Avery",2022-01-21 13:00:10,32.267265,-111.045278
"25","BC #28 Avery",2022-01-21 19:00:14,32.273459,-111.051547
"26","BC #28 Avery",2022-01-22 07:00:12,32.273526,-111.051608
"27","BC #28 Avery",2022-01-22 13:00:09,32.292319,-111.056511
"28","BC #28 Avery",2022-01-22 19:00:14,32.280494,-111.054817
"29","BC #28 Avery",2022-01-23 07:00:22,32.272111,-111.057806
"30","BC #28 Avery",2022-01-23 13:00:13,32.260738,-111.049495
"31","BC #28 Avery",2022-01-23 19:00:20,32.273047,-111.052411
"32","BC #28 Avery",2022-01-24 07:00:10,32.27417,-111.051352
"33","BC #28 Avery",2022-01-24 13:00:09,32.285902,-111.056754
"34","BC #28 Avery",2022-01-24 19:00:10,32.278326,-111.054733
"35","BC #28 Avery",2022-01-25 01:00:22,32.273895,-111.056609
"36","BC #28 Avery",2022-01-25 07:00:10,32.273452,-111.058132
"37","BC #28 Avery",2022-01-25 13:00:14,32.281575,-111.045201
"38","BC #28 Avery",2022-01-25 19:00:13,32.277751,-111.053451
"39","BC #28 Avery",2022-01-26 01:00:27,32.273245,-111.056641
"40","BC #28 Avery",2022-01-26 07:00:08,32.273986,-111.0565
"41","BC #28 Avery",2022-01-26 13:00:09,32.287469,-111.054456
"42","BC #28 Avery",2022-01-26 19:00:08,32.276749,-111.050364
"43","BC #28 Avery",2022-01-27 01:00:27,32.273601,-111.051726
"44","BC #28 Avery",2022-01-27 07:00:10,32.274077,-111.046887
"45","BC #28 Avery",2022-01-27 13:00:09,32.260862,-111.051957
"46","BC #28 Avery",2022-01-27 19:01:00,32.274608,-111.055883
"47","BC #28 Avery",2022-01-28 01:00:07,32.273797,-111.056495
"48","BC #28 Avery",2022-01-28 07:00:09,32.277055,-111.050405
"49","BC #28 Avery",2022-01-28 13:00:08,32.284167,-111.052156
"50","BC #28 Avery",2022-01-28 19:00:08,32.286646,-111.050454
"51","BC #28 Avery",2022-01-29 01:00:07,32.273843,-111.056455
"52","BC #28 Avery",2022-01-29 13:00:12,32.273137,-111.057413
"53","BC #28 Avery",2022-01-29 19:00:08,32.276537,-111.056136
"54","BC #28 Avery",2022-01-30 01:00:12,32.276324,-111.055264
"55","BC #28 Avery",2022-01-30 07:00:18,32.276457,-111.055183
"56","BC #28 Avery",2022-01-30 13:00:11,32.290187,-111.063596
"57","BC #28 Avery",2022-01-30 19:00:09,32.285515,-111.058484
"58","BC #28 Avery",2022-01-31 01:00:13,32.273875,-111.056545
"59","BC #28 Avery",2022-01-31 03:00:15,32.273827,-111.056459
"60","BC #28 Avery",2022-01-31 05:00:09,32.273783,-111.05646
"61","BC #28 Avery",2022-01-31 07:00:08,32.273872,-111.056506
"62","BC #28 Avery",2022-01-31 11:00:08,32.290218,-111.060789
"63","BC #28 Avery",2022-01-31 13:00:08,32.291404,-111.062532
"64","BC #28 Avery",2022-01-31 15:00:09,32.289379,-111.049463
"65","BC #28 Avery",2022-01-31 17:00:17,32.286818,-111.045217
"66","BC #28 Avery",2022-01-31 19:00:10,32.273294,-111.047794
"67","BC #28 Avery",2022-01-31 21:00:09,32.272027,-111.058603
"68","BC #28 Avery",2022-01-31 23:00:14,32.273681,-111.056747
"69","BC #28 Avery",2022-02-01 01:00:15,32.273701,-111.056797
"70","BC #28 Avery",2022-02-01 03:00:14,32.273601,-111.056764
"71","BC #28 Avery",2022-02-01 05:00:09,32.273613,-111.056825
"72","BC #28 Avery",2022-02-01 07:00:10,32.273793,-111.056708
"73","BC #28 Avery",2022-02-01 09:00:08,32.28532,-111.054911
"74","BC #28 Avery",2022-02-01 11:00:12,32.290986,-111.061077
"75","BC #28 Avery",2022-02-01 13:00:07,32.290961,-111.061055
"76","BC #28 Avery",2022-02-01 15:00:09,32.290026,-111.06166
"77","BC #28 Avery",2022-02-01 17:00:11,32.285108,-111.059773
"78","BC #28 Avery",2022-02-01 19:00:09,32.277756,-111.053461
"79","BC #28 Avery",2022-02-01 21:00:10,32.273798,-111.056468
"80","BC #28 Avery",2022-02-01 23:00:11,32.273838,-111.056406
"81","BC #28 Avery",2022-02-02 03:00:10,32.273751,-111.056444
"82","BC #28 Avery",2022-02-02 05:00:14,32.273839,-111.056463
"83","BC #28 Avery",2022-02-02 07:00:09,32.271999,-111.057697
"84","BC #28 Avery",2022-02-02 11:00:11,32.257418,-111.048976
"85","BC #28 Avery",2022-02-02 13:00:09,32.274187,-111.043543
"86","BC #28 Avery",2022-02-02 15:00:15,32.275759,-111.044528
"87","BC #28 Avery",2022-02-02 17:00:11,32.275737,-111.045488
"88","BC #28 Avery",2022-02-02 19:00:09,32.274843,-111.050811
"89","BC #28 Avery",2022-02-02 21:00:12,32.273801,-111.056472
"90","BC #28 Avery",2022-02-02 23:00:10,32.273921,-111.056386
"91","BC #28 Avery",2022-02-03 01:00:16,32.273836,-111.056489
"92","BC #28 Avery",2022-02-03 03:00:14,32.273766,-111.056405
"93","BC #28 Avery",2022-02-03 05:00:09,32.27372,-111.056524
"94","BC #28 Avery",2022-02-03 07:00:08,32.273804,-111.056415
"95","BC #28 Avery",2022-02-03 11:00:08,32.286194,-111.066614
"96","BC #28 Avery",2022-02-03 13:00:09,32.294936,-111.055704
"97","BC #28 Avery",2022-02-03 15:00:11,32.295258,-111.047188
"98","BC #28 Avery",2022-02-03 17:00:08,32.28802,-111.045624
"99","BC #28 Avery",2022-02-03 21:00:10,32.287206,-111.054513
"100","BC #28 Avery",2022-02-03 23:00:40,32.28229,-111.055196
"101","BC #28 Avery",2022-02-04 01:00:17,32.282366,-111.055256
"102","BC #28 Avery",2022-02-04 03:00:13,32.282305,-111.055167
"103","BC #28 Avery",2022-02-04 05:00:11,32.28223,-111.055231
"104","BC #28 Avery",2022-02-04 11:00:08,32.291722,-111.045756
"105","BC #28 Avery",2022-02-04 13:00:10,32.286907,-111.04485
"106","BC #28 Avery",2022-02-04 15:00:09,32.276488,-111.047317
"107","BC #28 Avery",2022-02-04 17:00:08,32.263513,-111.048607
"108","BC #28 Avery",2022-02-04 19:00:26,32.262992,-111.052818
"109","BC #28 Avery",2022-02-04 21:00:11,32.272313,-111.054539
"110","BC #28 Avery",2022-02-04 23:00:09,32.273835,-111.056657
"111","BC #28 Avery",2022-02-05 01:00:11,32.273762,-111.056741
"112","BC #28 Avery",2022-02-05 03:00:12,32.273701,-111.056749
"113","BC #28 Avery",2022-02-05 05:00:11,32.273605,-111.056797
"114","BC #28 Avery",2022-02-05 07:00:09,32.272026,-111.057686
"115","BC #28 Avery",2022-02-05 13:00:08,32.290182,-111.047861
"116","BC #28 Avery",2022-02-05 15:00:09,32.290453,-111.045866
"117","BC #28 Avery",2022-02-05 17:00:12,32.298756,-111.049281
"118","BC #28 Avery",2022-02-05 19:00:08,32.29908,-111.05237
"119","BC #28 Avery",2022-02-05 21:00:09,32.295303,-111.057005
"120","BC #28 Avery",2022-02-05 23:00:21,32.281671,-111.053748
"121","BC #28 Avery",2022-02-06 01:00:23,32.281738,-111.053765
"122","BC #28 Avery",2022-02-06 03:00:21,32.281526,-111.053667
"123","BC #28 Avery",2022-02-06 05:00:26,32.281588,-111.053894
"124","BC #28 Avery",2022-02-06 07:00:17,32.281648,-111.05381
