"","ID","Road_Crossings_Maj","Average_Distance_From_Crossing_Structure_Maj","Numb_Crossings_Near_Structure_Maj","Road_Crossings_Min","Average_Distance_From_Crossing_Structure_Min","Numb_Crossings_Near_Structure_Min"
"1","Steve",526,1557.81714685455,5,1352,1452.28627769525,0
"2","Steve",535,1508.41209099516,3,1585,1477.34138878933,0
"3","Steve",490,1460.38812359508,4,1310,1460.13037181339,0
"4","Steve",523,1500.89421540398,8,1577,1349.65896114264,0
"5","Steve",476,1617.95404414398,6,1527,1469.20663320026,0
"6","Steve",524,1477.57910588488,4,1502,1381.86490240019,0
"7","Steve",553,1520.12496716645,2,1740,1460.74563350594,0
"8","Steve",536,1378.13112389118,4,1568,1320.4213660293,0
"9","Steve",510,1549.2621758939,3,1572,1393.36755795248,0
"10","Steve",508,1632.49504432637,4,1387,1506.43594567674,0
"11","Steve",488,1406.42820399886,6,1589,1347.4784767573,0
"12","Steve",470,1470.64534306848,5,1456,1495.47261720588,0
"13","Steve",456,1653.1394519625,3,1403,1542.68023501568,0
"14","Steve",556,1434.06376360092,5,1742,1349.50440575755,0
"15","Steve",495,1525.93071785527,2,1641,1424.78576579268,0
"16","Steve",499,1325.829770481,5,1350,1262.02013294901,0
"17","Steve",508,1450.84461297692,7,1556,1379.33925317758,0
"18","Steve",532,1397.75756845893,5,1765,1363.49892561042,0
"19","Steve",499,1530.78292929685,1,1496,1434.21098504388,0
"20","Steve",468,1454.02603438292,7,1516,1414.07154491895,0
"21","Steve",536,1435.60302641189,5,1502,1376.56135056204,0
"22","Steve",489,1614.89065336912,3,1455,1523.08513384708,0
"23","Steve",498,1623.70830565074,2,1432,1575.13877623067,0
"24","Steve",507,1486.85627175589,3,1425,1389.99521332405,0
"25","Steve",555,1404.02887477168,2,1615,1357.39948207911,0
"26","Steve",511,1494.25143780519,3,1592,1386.30052844442,0
"27","Steve",497,1470.39188847156,4,1379,1438.51319586182,0
"28","Steve",528,1513.94413587833,5,1541,1416.43125829571,0
"29","Steve",525,1390.87621237034,3,1436,1356.42694067141,0
