"","ID","Road_Crossings_Maj","Average_Distance_From_Crossing_Structure_Maj","Numb_Crossings_Near_Structure_Maj","Road_Crossings_Min","Average_Distance_From_Crossing_Structure_Min","Numb_Crossings_Near_Structure_Min"
"1","Daphne",533,1235.9475646296,0,4919,1664.08368051121,0
"2","Daphne",480,1174.92668026845,1,5131,1677.88529949548,0
"3","Daphne",503,1247.66632741799,2,5318,1698.00974216356,0
"4","Daphne",531,1187.8118602361,3,5236,1664.83166583515,0
"5","Daphne",463,1246.72476003841,3,5196,1685.51162171238,0
"6","Daphne",503,1203.11656633967,0,5206,1662.40959663496,0
"7","Daphne",512,1248.12620315305,0,5159,1693.56303213323,0
"8","Daphne",450,1230.21351743963,3,4900,1674.09614092542,0
"9","Daphne",492,1250.13833411581,0,5327,1653.16621293133,0
"10","Daphne",492,1193.0853562381,1,5319,1648.19980544203,0
"11","Daphne",532,1202.14125588309,2,5403,1672.48812005387,0
"12","Daphne",442,1249.24407913303,1,5506,1693.30465767452,0
"13","Daphne",516,1235.03860716769,2,5220,1656.61264316062,0
"14","Daphne",520,1201.93846140932,1,5349,1673.28861362443,0
"15","Daphne",499,1211.59713441682,1,4919,1656.9877356807,0
"16","Daphne",447,1226.81982867249,1,5321,1679.14356252895,0
"17","Daphne",525,1197.97378187186,2,5125,1682.30680112312,0
"18","Daphne",473,1248.44648829435,1,5211,1704.52736486729,0
"19","Daphne",446,1228.39965985173,0,5059,1707.51931816293,0
"20","Daphne",436,1234.08768455918,1,5279,1680.3432174179,0
"21","Daphne",540,1209.91296575317,1,5093,1694.0334693696,0
"22","Daphne",505,1213.10723460594,2,5512,1670.88435050164,0
"23","Daphne",526,1273.45910918062,2,5578,1677.46222185126,0
"24","Daphne",462,1231.79155041503,4,4994,1676.95616935909,0
"25","Daphne",479,1272.27343850753,3,4962,1681.46504516889,0
"26","Daphne",518,1209.0115072071,0,5482,1633.35314195861,0
"27","Daphne",494,1202.80553938685,3,4995,1682.09224169969,0
"28","Daphne",467,1266.22572888211,1,5377,1680.43254130418,0
"29","Daphne",489,1211.91522810017,1,5099,1676.66387398016,0
"30","Daphne",503,1228.14641533365,2,5383,1681.02600022389,0
"31","Daphne",461,1230.30889758993,1,5435,1675.78664520047,0
"32","Daphne",509,1214.17412256812,3,5304,1674.52261378953,0
"33","Daphne",519,1211.5936497937,0,5194,1677.73707834632,0
"34","Daphne",503,1193.76641452995,3,5283,1679.82443698057,0
"35","Daphne",525,1218.0255169704,0,5330,1667.28001048956,0
"36","Daphne",463,1235.3004254099,1,5405,1672.07735324475,0
"37","Daphne",443,1226.74118410331,0,5450,1688.68472241373,0
"38","Daphne",475,1233.72613788414,1,5321,1687.07558132768,0
"39","Daphne",489,1249.10338700702,2,5417,1685.70141782495,0
"40","Daphne",456,1144.91071231012,4,5113,1668.37556550331,0
"41","Daphne",476,1222.12158108032,1,5530,1689.94123535845,0
"42","Daphne",460,1220.4216758451,2,5147,1718.89236543453,0
"43","Daphne",547,1254.11962192605,0,5313,1667.10550623258,0
"44","Daphne",500,1232.5327038231,3,5348,1683.42428375378,0
"45","Daphne",513,1215.00371111425,1,5441,1690.13299930584,0
"46","Daphne",481,1231.32144763096,3,5330,1665.12084868028,0
"47","Daphne",461,1228.81510577252,3,5493,1693.95358243082,0
"48","Daphne",523,1198.01229333131,3,5425,1634.46386642109,0
"49","Daphne",491,1232.94786860797,0,5098,1685.06244995838,0
"50","Daphne",514,1199.41435244691,0,5138,1685.22179472742,0
"51","Daphne",490,1252.72496237304,3,5499,1705.81863165043,0
"52","Daphne",446,1213.48947033374,7,5150,1667.31335049818,0
"53","Daphne",486,1215.59548391635,1,5616,1692.79266844589,0
"54","Daphne",509,1269.20997862879,1,5171,1682.7570664161,0
"55","Daphne",473,1208.04295122183,4,5268,1705.69574399838,0
"56","Daphne",471,1210.83944981067,2,5172,1685.66117546913,0
"57","Daphne",496,1236.58110832323,2,5363,1674.71094141811,0
"58","Daphne",471,1164.42201487466,2,5024,1671.71214052361,0
