"","OBJECTID","STREET","ROADCAT_DS","SHIELD_NO","ShapeSTLen","id","area","geometry","Cross_Times","Passage_Distances"
"1",8156,"N CAMINO DE OESTE","Major local road","0",13433.6443874397,"id",2.040521108e-06,c(-111.062752546721, 32.2370708977661),"2022-09-27 20:09:11 UTC",330.654788098577
"1.1",8156,"N CAMINO DE OESTE","Major local road","0",13433.6443874397,"id",2.040521108e-06,c(-111.062769132271, 32.2413897687935),"2022-09-28 13:10:14 UTC",861.446881148225
"1.2",8156,"N CAMINO DE OESTE","Major local road","0",13433.6443874397,"id",2.040521108e-06,c(-111.062776286709, 32.2456185707751),"2022-09-28 09:26:22 UTC",1481.89363363259
"2",9644,"N GREASEWOOD RD","Major local road","0",10792.7409897517,"id",2.040521108e-06,c(-111.020478156674, 32.2394702946879),"2022-09-13 15:33:17 UTC",446.947795289619
"2.1",9644,"N GREASEWOOD RD","Major local road","0",10792.7409897517,"id",2.040521108e-06,c(-111.021529153173, 32.2366803619201),"2022-06-20 16:47:10 UTC",1.86463951361342
"2.2",9644,"N GREASEWOOD RD","Major local road","0",10792.7409897517,"id",2.040521108e-06,c(-111.021521804912, 32.2367210442924),"2022-04-12 15:55:11 UTC",7.94001696167902
"2.3",9644,"N GREASEWOOD RD","Major local road","0",10792.7409897517,"id",2.040521108e-06,c(-111.02145300963, 32.2370131320801),"2022-07-19 17:22:11 UTC",53.153148907516
"2.4",9644,"N GREASEWOOD RD","Major local road","0",10792.7409897517,"id",2.040521108e-06,c(-111.021579436505, 32.2361281401598),"2022-04-27 09:40:15 UTC",55.6268541244884
"2.5",9644,"N GREASEWOOD RD","Major local road","0",10792.7409897517,"id",2.040521108e-06,c(-111.021516173334, 32.2352896692676),"2022-05-29 15:10:07 UTC",148.761539077211
"2.6",9644,"N GREASEWOOD RD","Major local road","0",10792.7409897517,"id",2.040521108e-06,c(-111.021552800543, 32.2355033001264),"2022-06-20 20:35:12 UTC",125.634148192989
"2.7",9644,"N GREASEWOOD RD","Major local road","0",10792.7409897517,"id",2.040521108e-06,c(-111.021449094072, 32.235056384629),"2022-05-29 16:17:07 UTC",179.873723480746
"2.8",9644,"N GREASEWOOD RD","Major local road","0",10792.7409897517,"id",2.040521108e-06,c(-111.021385576644, 32.2348875023591),"2022-09-21 17:36:13 UTC",204.732634904178
"2.9",9644,"N GREASEWOOD RD","Major local road","0",10792.7409897517,"id",2.040521108e-06,c(-111.020887980087, 32.2336115420073),"2022-04-09 14:23:22 UTC",402.5211375254
"2.10",9644,"N GREASEWOOD RD","Major local road","0",10792.7409897517,"id",2.040521108e-06,c(-111.020974204831, 32.2338346163918),"2022-04-26 22:38:11 UTC",367.467475289516
"2.11",9644,"N GREASEWOOD RD","Major local road","0",10792.7409897517,"id",2.040521108e-06,c(-111.021192699585, 32.2343899444233),"2022-09-14 10:01:23 UTC",280.648774836101
"2.12",9644,"N GREASEWOOD RD","Major local road","0",10792.7409897517,"id",2.040521108e-06,c(-111.020398133319, 32.2319696622595),"2022-08-01 11:28:12 UTC",655.130430321569
"2.13",9644,"N GREASEWOOD RD","Major local road","0",10792.7409897517,"id",2.040521108e-06,c(-111.020398065015, 32.2319689155421),"2022-08-01 11:28:12 UTC",655.238383210037
