"","OBJECTID","STREET","ROADCAT_DS","SHIELD_NO","ShapeSTLen","id","area","geometry","Cross_Times","Passage_Distances"
"4.5",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990939813904, 32.2074320956388),"2022-07-15 02:42:08 UTC",284.208029509908
"4.6",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990923153342, 32.2074438194831),"2022-08-12 03:24:13 UTC",283.983234417449
"4.7",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990922157697, 32.2074445201067),"2022-08-12 03:24:13 UTC",283.970667871283
"4.8",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990920803434, 32.207445473086),"2022-09-08 13:57:09 UTC",283.953732172659
"4.9",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.99090123734, 32.2074592415116),"2022-02-04 12:50:11 UTC",283.729281212357
"4.10",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989441738975, 32.2083221476794),"2022-10-09 19:25:08 UTC",326.558555131131
"4.11",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989455033153, 32.2083142131252),"2022-02-13 20:21:12 UTC",325.871351936034
"4.12",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989467298476, 32.2083078082311),"2022-02-13 20:21:12 UTC",325.371271734934
"4.13",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989970699444, 32.2080502452079),"2022-11-26 07:53:10 UTC",305.62405677098
"4.14",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989976450692, 32.2080472624214),"2022-11-26 07:53:10 UTC",305.392576562522
"4.15",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989978265184, 32.2080463213659),"2021-07-08 16:49:08 UTC",305.319545627952
"4.16",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990067370145, 32.2079986390215),"2021-08-26 06:22:18 UTC",301.538031150557
"4.17",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990076556226, 32.2079934676998),"2021-01-26 03:40:08 UTC",301.127445699318
"4.18",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990097753916, 32.2079815344141),"2022-12-30 21:45:07 UTC",300.203667851348
"4.19",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990098445377, 32.2079811451545),"2022-12-30 21:45:07 UTC",300.174093655059
"4.20",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990100776113, 32.2079798330615),"2023-03-14 14:39:12 UTC",300.074667810134
"4.21",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990111879179, 32.2079735825634),"2023-03-14 13:39:12 UTC",299.606566921879
"4.22",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990115294897, 32.207971659676),"2023-03-14 13:39:12 UTC",299.464407914177
"4.23",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990115289461, 32.207971662736),"2023-03-14 13:39:12 UTC",299.464633444984
"4.24",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990122155563, 32.2079677974461),"2021-03-30 01:56:15 UTC",299.181506081252
"4.25",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990125225186, 32.2079660693938),"2021-03-30 01:56:15 UTC",299.056069523571
"4.26",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990123666942, 32.2079669466113),"2021-03-30 01:56:15 UTC",299.119657133584
"4.27",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990133325007, 32.2079615095766),"2023-01-13 10:29:07 UTC",298.728472572351
"4.28",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990147336836, 32.2079536215763),"2022-02-25 10:33:33 UTC",298.173423389881
"4.29",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990061683468, 32.2080018403467),"2022-12-17 12:52:08 UTC",301.795299220014
"4.30",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990047540888, 32.2080098019361),"2022-02-25 15:13:16 UTC",302.445329721895
"4.31",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990045507191, 32.2080109468089),"2021-11-14 20:14:09 UTC",302.53999793972
"4.32",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.99003835214, 32.2080149747554),"2021-11-14 20:14:09 UTC",302.874283896555
"4.33",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990025114599, 32.2080220236986),"2021-01-26 04:29:09 UTC",303.433920538162
"4.34",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990012779055, 32.2080284213256),"2022-10-29 13:37:25 UTC",303.93040893867
"4.35",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.990009139597, 32.2080303088703),"2022-10-29 13:37:25 UTC",304.076892104355
"4.36",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989999474465, 32.2080353215298),"2022-02-25 12:15:29 UTC",304.465900421217
"4.37",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989994896117, 32.2080376960133),"2021-08-25 23:28:16 UTC",304.650172733311
"4.38",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989820460932, 32.2081276139776),"2022-12-27 13:31:19 UTC",311.590569766741
"4.39",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989851123705, 32.208111968816),"2022-10-29 02:15:17 UTC",310.394093839591
"4.40",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989842062974, 32.2081165919021),"2022-03-15 14:07:11 UTC",310.747647648057
"4.41",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989873619264, 32.208100490829),"2021-10-15 17:25:08 UTC",309.516307644872
"4.42",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989878894553, 32.2080977991991),"2022-09-17 07:16:17 UTC",309.310463804769
"4.43",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989884065055, 32.2080951610349),"2021-10-21 12:59:16 UTC",309.10870885513
"4.44",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989887081764, 32.2080936120386),"2023-03-24 08:18:08 UTC",308.989566628627
"4.45",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989887004377, 32.208093652174),"2023-03-24 08:18:08 UTC",308.992681372122
"4.46",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989887758111, 32.2080932612637),"2023-03-24 08:18:08 UTC",308.962344433973
"4.47",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989902567305, 32.208085580744),"2021-09-01 21:09:11 UTC",308.366291400999
"4.48",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989902523046, 32.2080856036983),"2021-09-01 21:09:11 UTC",308.368072780375
"4.49",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989899036244, 32.2080874120646),"2021-09-01 21:09:11 UTC",308.508412477872
"4.50",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989920912874, 32.2080760661431),"2022-07-25 01:18:09 UTC",307.627903911123
"4.51",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989928090229, 32.2080723437356),"2022-10-14 19:04:09 UTC",307.339024063583
"4.52",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989956019517, 32.2080578586995),"2022-12-27 12:55:19 UTC",306.214904964546
"4.53",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989961130018, 32.2080552082262),"2022-12-27 12:55:19 UTC",306.009213803269
"4.54",15747,"S GRANDE AV","Major local road","0",5457.90605429035,"id",2.040521108e-06,c(-110.989924035019, 32.2080744468982),"2022-02-25 17:20:08 UTC",307.502241341019
