"","OBJECTID","STREET","ROADCAT_DS","SHIELD_NO","ShapeSTLen","id","area","geometry","Cross_Times","Passage_Distances"
"1",9644,"N GREASEWOOD RD","Major local road","0",10792.7409897517,"id",2.040521108e-06,c(-111.021579290359, 32.236142053164),"2023-10-08 19:55:09 UTC",53.521903301293
"1.1",9644,"N GREASEWOOD RD","Major local road","0",10792.7409897517,"id",2.040521108e-06,c(-111.021555154937, 32.2355232433408),"2023-10-08 18:41:09 UTC",123.818187487655
"2",18890,"W ANKLAM RD","Major local road","0",20600.6078653105,"id",2.040521108e-06,c(-111.025810810683, 32.2249455352734),"2023-08-31 18:09:15 UTC",600.000745464928
"2.1",18890,"W ANKLAM RD","Major local road","0",20600.6078653105,"id",2.040521108e-06,c(-111.025316064927, 32.2249447444535),"2023-08-31 19:20:15 UTC",663.959011880671
"2.2",18890,"W ANKLAM RD","Major local road","0",20600.6078653105,"id",2.040521108e-06,c(-111.026147832917, 32.2249460728787),"2023-09-05 17:57:12 UTC",556.432432135274
"2.3",18890,"W ANKLAM RD","Major local road","0",20600.6078653105,"id",2.040521108e-06,c(-111.030466694488, 32.224949817521),"2023-09-06 02:39:16 UTC",1.32766285448616
"2.4",18890,"W ANKLAM RD","Major local road","0",20600.6078653105,"id",2.040521108e-06,c(-111.029930074977, 32.2249463945071),"2023-07-21 15:43:10 UTC",67.5009851357639
"2.5",18890,"W ANKLAM RD","Major local road","0",20600.6078653105,"id",2.040521108e-06,c(-111.032190357628, 32.2249577019225),"2023-07-21 18:11:16 UTC",194.437212102954
"3",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.048968434883, 32.2507237287585),"2023-04-17 10:01:09 UTC",2655.51725798074
"3.1",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.048833684959, 32.2507243848908),"2023-04-25 10:39:11 UTC",2665.10335027867
"3.2",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.048506630613, 32.2507259768083),"2023-04-15 13:57:11 UTC",2688.69662212728
"3.3",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.04820352446, 32.2507274514071),"2023-01-25 12:07:14 UTC",2710.96699587894
"3.4",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.048185471669, 32.2507275392103),"2023-01-25 12:07:14 UTC",2712.30547327923
"3.5",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.047773257488, 32.2507267727764),"2023-05-16 11:44:10 UTC",2742.88762461398
"3.6",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.047412906393, 32.250725513776),"2023-01-11 11:16:10 UTC",2770.11231402014
"3.7",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.0471135943, 32.250724467257),"2023-02-11 08:46:07 UTC",2793.11371190627
"3.8",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.047020175573, 32.250724140482),"2023-12-16 18:22:23 UTC",2800.36336614471
"3.9",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.046836456898, 32.2507234976408),"2023-03-20 13:55:12 UTC",2814.7171433544
"3.10",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.04687560862, 32.250723634657),"2023-03-20 13:56:12 UTC",2811.64759751389
"3.11",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.046952999061, 32.2507239054587),"2022-12-18 16:38:12 UTC",2805.59703572124
"3.12",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.046700198736, 32.2507230206946),"2023-02-01 16:40:11 UTC",2825.44456084975
"3.13",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.046510606342, 32.2507223568187),"2023-04-20 14:57:10 UTC",2840.4850241154
"3.14",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.046428778259, 32.2507220702024),"2023-01-19 09:16:11 UTC",2847.01704814261
"3.15",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.04633287184, 32.2507217342072),"2023-12-16 20:43:22 UTC",2854.70370198058
"3.16",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.04626062019, 32.2507214810355),"2023-05-29 12:38:11 UTC",2860.51629324964
"3.17",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.04621988324, 32.250721338274),"2023-05-08 15:02:56 UTC",2863.80176327131
"3.18",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.045762987961, 32.2507209612253),"2022-12-30 14:42:32 UTC",2901.19302275225
"3.19",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.045854693294, 32.2507208909837),"2022-12-30 16:18:38 UTC",2893.61313728301
"3.20",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.045980803887, 32.2507207942813),"2023-05-02 11:43:10 UTC",2883.23646114051
"3.21",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.045553602819, 32.2507211213552),"2023-08-09 07:47:19 UTC",2918.60620268444
"3.22",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.045549152496, 32.2507211247549),"2024-01-23 12:05:12 UTC",2918.97790020513
"3.23",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.045491636065, 32.2507211686789),"2023-06-08 12:14:11 UTC",2923.787679085
"3.24",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.045405046499, 32.2507212347562),"2023-11-17 15:48:16 UTC",2931.04932768563
"3.25",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.045378638982, 32.2507212548962),"2023-01-03 13:52:15 UTC",2933.26885066334
"3.26",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.044923713896, 32.2507208468308),"2023-02-12 12:28:17 UTC",2971.77356752895
"3.27",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.044935487378, 32.2507209446929),"2023-02-12 12:28:17 UTC",2970.77864815191
"3.28",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.045015864466, 32.2507215310153),"2023-02-12 09:31:17 UTC",2963.98896683732
"3.29",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.045082920456, 32.250721480055),"2023-02-01 17:40:09 UTC",2958.27868602802
"3.30",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.044190783817, 32.2507147525124),"2023-12-08 13:56:16 UTC",2988.41386508499
"3.31",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.044221453425, 32.2507150076152),"2023-02-24 09:05:11 UTC",2992.37577727782
"3.32",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.04426654891, 32.2507153826957),"2023-03-11 13:36:14 UTC",2998.20122801971
"3.33",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.04452087473, 32.2507174977443),"2024-01-23 15:14:12 UTC",3006.0809334878
"3.34",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.044465827133, 32.2507170399954),"2024-01-15 14:25:15 UTC",3010.80852283719
"3.35",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.04444529477, 32.2507168692522),"2024-01-15 14:25:15 UTC",3012.57428021698
"3.36",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.044111959913, 32.250714096839),"2023-05-23 11:41:12 UTC",2978.23135758091
"3.37",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.044117968084, 32.2507141468179),"2023-07-20 14:39:10 UTC",2979.00749615302
"3.38",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.044099597455, 32.2507139940011),"2023-05-23 11:41:12 UTC",2976.63436917522
"3.39",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.043860876652, 32.2507125552125),"2023-01-26 18:04:09 UTC",2945.79631290556
"3.40",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.043695551578, 32.2507129009362),"2023-04-11 11:36:11 UTC",2924.43962084123
"3.41",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.043698146012, 32.2507128955125),"2023-05-11 17:14:16 UTC",2924.77477008012
"3.42",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.04365958689, 32.2507129761162),"2023-04-11 11:36:11 UTC",2919.79369774013
"3.43",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.043563548255, 32.2507131768238),"2023-11-17 11:18:16 UTC",2907.38740560156
"3.44",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.043469488553, 32.2507133733252),"2023-02-24 07:41:11 UTC",2895.23674012874
"3.45",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.0433126899, 32.2507137007405),"2023-08-04 13:12:13 UTC",2874.98140797179
"3.46",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.04270472099, 32.2507149684251),"2023-04-14 14:14:11 UTC",2796.44334799606
"3.47",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.042694400005, 32.2507149899204),"2023-04-14 14:14:11 UTC",2795.11006805889
"3.48",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.042735950057, 32.2507149033798),"2023-05-19 12:55:10 UTC",2800.47756389138
"3.49",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.042793965851, 32.2507147825217),"2023-12-01 13:37:16 UTC",2807.97212410398
"3.50",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.042566698871, 32.2507152558114),"2022-12-27 12:15:18 UTC",2778.61343607618
"3.51",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.042586010299, 32.2507152156107),"2022-12-27 12:15:18 UTC",2781.10811790492
"3.52",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.042521194486, 32.2507153505267),"2023-05-18 16:44:13 UTC",2772.7351031359
"3.53",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.042520026106, 32.2507153529584),"2023-05-18 16:44:13 UTC",2772.58416981318
"3.54",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.042371297838, 32.2507156624142),"2023-12-17 11:04:08 UTC",2753.37118238303
