"","OBJECTID","STREET","ROADCAT_DS","SHIELD_NO","ShapeSTLen","id","area","geometry","Cross_Times","Passage_Distances"
"1",3398,"E I10","Interstate highway","10",147455.311549455,"id",2.040521108e-06,c(-111.013058067733, 32.2745201557305),"2023-05-13 17:42:11 UTC",478.022186280802
"1.1",3398,"E I10","Interstate highway","10",147455.311549455,"id",2.040521108e-06,c(-111.014879829097, 32.2766912845616),"2023-04-30 13:45:17 UTC",757.787532680625
"1.2",3398,"E I10","Interstate highway","10",147455.311549455,"id",2.040521108e-06,c(-111.013810255518, 32.2754282659395),"2023-05-03 18:32:16 UTC",638.46004403018
"1.3",3398,"E I10","Interstate highway","10",147455.311549455,"id",2.040521108e-06,c(-111.013848359403, 32.2754742678488),"2023-05-03 17:35:16 UTC",646.637988458199
"1.4",3398,"E I10","Interstate highway","10",147455.311549455,"id",2.040521108e-06,c(-111.016907027795, 32.279081010709),"2023-05-10 17:23:18 UTC",310.593020158272
"1.5",3398,"E I10","Interstate highway","10",147455.311549455,"id",2.040521108e-06,c(-111.01755683477, 32.2798313849738),"2023-05-10 18:13:14 UTC",170.049313427467
"1.6",3398,"E I10","Interstate highway","10",147455.311549455,"id",2.040521108e-06,c(-111.022933804547, 32.2862952912983),"2022-06-23 19:59:10 UTC",725.564816394005
"1.7",3398,"E I10","Interstate highway","10",147455.311549455,"id",2.040521108e-06,c(-111.022660257764, 32.2859633958758),"2022-06-23 19:32:10 UTC",787.137128244527
"1.8",3398,"E I10","Interstate highway","10",147455.311549455,"id",2.040521108e-06,c(-111.024929450583, 32.2886611610226),"2022-02-25 07:37:33 UTC",283.676387156719
"1.9",3398,"E I10","Interstate highway","10",147455.311549455,"id",2.040521108e-06,c(-111.024606706003, 32.2882809400055),"2023-05-28 12:39:10 UTC",354.748313632111
"1.10",3398,"E I10","Interstate highway","10",147455.311549455,"id",2.040521108e-06,c(-111.020233259299, 32.283036188343),"2022-02-25 10:14:40 UTC",275.654489237049
"1.11",3398,"E I10","Interstate highway","10",147455.311549455,"id",2.040521108e-06,c(-111.019884644112, 32.2826181619403),"2023-05-13 18:42:11 UTC",198.272619624023
"1.12",3398,"E I10","Interstate highway","10",147455.311549455,"id",2.040521108e-06,c(-111.019050091254, 32.2816174254363),"2023-05-28 11:44:10 UTC",28.0764275581819
"1.13",3398,"E I10","Interstate highway","10",147455.311549455,"id",2.040521108e-06,c(-111.017835530084, 32.2801609606941),"2023-04-27 13:12:18 UTC",109.515527093049
"1.14",3398,"E I10","Interstate highway","10",147455.311549455,"id",2.040521108e-06,c(-111.018009310182, 32.2803693560722),"2023-04-30 14:47:10 UTC",72.3326442097312
"1.15",3398,"E I10","Interstate highway","10",147455.311549455,"id",2.040521108e-06,c(-111.018093430281, 32.2804702316345),"2023-04-27 13:33:19 UTC",55.1516132578984
"1.16",3398,"E I10","Interstate highway","10",147455.311549455,"id",2.040521108e-06,c(-111.036474611993, 32.301284037801),"2023-05-11 12:34:10 UTC",1028.99740390202
"1.17",3398,"E I10","Interstate highway","10",147455.311549455,"id",2.040521108e-06,c(-111.036633679024, 32.3014846274562),"2023-05-11 11:51:09 UTC",1065.69850961381
"2",3418,"E I10 EB EXIT 254 OFF RAMP","Interstate ramp","0",1326.908634383,"id",2.040521108e-06,c(-111.014086901906, 32.2755272600127),"2023-05-03 17:25:16 UTC",664.473601020783
"2.1",3418,"E I10 EB EXIT 254 OFF RAMP","Interstate ramp","0",1326.908634383,"id",2.040521108e-06,c(-111.014071506185, 32.2755063525029),"2023-05-03 18:42:16 UTC",660.799756677086
"3",3420,"E I10 EB EXIT 255 OFF RAMP","Interstate ramp","0",1605.57769007257,"id",2.040521108e-06,c(-111.00531710457, 32.2618683003609),"2023-06-03 00:15:09 UTC",402.418677959108
"4",3481,"E I10 FRONTAGE RD","Frontage road","0",627.557628668934,"id",2.040521108e-06,c(-111.012152194946, 32.2728264833166),"2023-05-13 17:29:11 UTC",197.657831540479
"5",7806,"N BUSINESS CENTER DR","Frontage road","0",7603.19345042488,"id",2.040521108e-06,c(-111.014365257414, 32.2755778375156),"2023-05-03 17:15:16 UTC",684.99462070835
"5.1",7806,"N BUSINESS CENTER DR","Frontage road","0",7603.19345042488,"id",2.040521108e-06,c(-111.014392429626, 32.2756106516608),"2023-05-03 18:51:16 UTC",690.962252479958
