"","OBJECTID","STREET","ROADCAT_DS","SHIELD_NO","ShapeSTLen","id","area","geometry","Cross_Times","Passage_Distances"
"1",8156,"N CAMINO DE OESTE","Major local road","0",13433.6443874397,"id",2.040521108e-06,c(-111.06277279955, 32.2656072112798),"2020-12-07 10:56:07 UTC",2991.96679853907
"1.1",8156,"N CAMINO DE OESTE","Major local road","0",13433.6443874397,"id",2.040521108e-06,c(-111.062771157338, 32.2657685516078),"2021-08-23 14:18:26 UTC",2974.04923021381
"1.2",8156,"N CAMINO DE OESTE","Major local road","0",13433.6443874397,"id",2.040521108e-06,c(-111.062766786503, 32.2661979646042),"2021-06-07 04:39:12 UTC",2926.82763980833
"1.3",8156,"N CAMINO DE OESTE","Major local road","0",13433.6443874397,"id",2.040521108e-06,c(-111.062766983557, 32.2661786050597),"2020-12-31 18:19:10 UTC",2928.94164900107
"1.4",8156,"N CAMINO DE OESTE","Major local road","0",13433.6443874397,"id",2.040521108e-06,c(-111.062767394911, 32.2661381917691),"2021-03-10 17:04:06 UTC",2933.35927133095
"1.5",8156,"N CAMINO DE OESTE","Major local road","0",13433.6443874397,"id",2.040521108e-06,c(-111.062795604632, 32.2642929335273),"2020-12-16 01:36:08 UTC",3142.04608817312
"1.6",8156,"N CAMINO DE OESTE","Major local road","0",13433.6443874397,"id",2.040521108e-06,c(-111.062795483173, 32.2640636053826),"2020-12-17 12:48:11 UTC",3168.45170843543
"1.7",8156,"N CAMINO DE OESTE","Major local road","0",13433.6443874397,"id",2.040521108e-06,c(-111.062795456638, 32.2640135047378),"2020-11-29 16:26:19 UTC",3174.24216958052
"1.8",8156,"N CAMINO DE OESTE","Major local road","0",13433.6443874397,"id",2.040521108e-06,c(-111.062795629034, 32.2643390066052),"2021-08-14 09:15:24 UTC",3136.76098328883
"1.9",8156,"N CAMINO DE OESTE","Major local road","0",13433.6443874397,"id",2.040521108e-06,c(-111.062789483684, 32.2646603149744),"2021-09-02 20:55:21 UTC",3099.55126573824
"1.10",8156,"N CAMINO DE OESTE","Major local road","0",13433.6443874397,"id",2.040521108e-06,c(-111.062787277637, 32.2647696102648),"2021-01-01 19:48:10 UTC",3086.95806890671
"1.11",8156,"N CAMINO DE OESTE","Major local road","0",13433.6443874397,"id",2.040521108e-06,c(-111.062778054453, 32.2652265563326),"2021-03-01 12:00:06 UTC",3034.72701579894
"1.12",8156,"N CAMINO DE OESTE","Major local road","0",13433.6443874397,"id",2.040521108e-06,c(-111.062778552856, 32.2652018639628),"2021-03-01 13:47:07 UTC",3037.53182811238
"1.13",8156,"N CAMINO DE OESTE","Major local road","0",13433.6443874397,"id",2.040521108e-06,c(-111.062780108605, 32.2651247874481),"2020-12-21 05:33:05 UTC",3046.3001043199
"1.14",8156,"N CAMINO DE OESTE","Major local road","0",13433.6443874397,"id",2.040521108e-06,c(-111.062781900185, 32.2650360270427),"2021-01-07 10:09:08 UTC",3056.42202376356
"1.15",8156,"N CAMINO DE OESTE","Major local road","0",13433.6443874397,"id",2.040521108e-06,c(-111.062795412209, 32.2639296162102),"2021-01-02 10:53:12 UTC",3183.95491440196
"1.16",8156,"N CAMINO DE OESTE","Major local road","0",13433.6443874397,"id",2.040521108e-06,c(-111.06279532924, 32.2637729595919),"2021-07-10 21:54:07 UTC",3202.14990596574
"1.17",8156,"N CAMINO DE OESTE","Major local road","0",13433.6443874397,"id",2.040521108e-06,c(-111.062795325255, 32.2637654359769),"2021-01-05 06:34:04 UTC",3203.02559449922
"1.18",8156,"N CAMINO DE OESTE","Major local road","0",13433.6443874397,"id",2.040521108e-06,c(-111.062795323136, 32.2637614358373),"2021-01-29 12:17:10 UTC",3203.49124744676
"1.19",8156,"N CAMINO DE OESTE","Major local road","0",13433.6443874397,"id",2.040521108e-06,c(-111.06279531446, 32.2637450542627),"2020-12-29 02:31:08 UTC",3205.39871033592
"1.20",8156,"N CAMINO DE OESTE","Major local road","0",13433.6443874397,"id",2.040521108e-06,c(-111.062795084425, 32.2633107148598),"2021-02-03 11:59:04 UTC",3256.2598309962
"1.21",8156,"N CAMINO DE OESTE","Major local road","0",13433.6443874397,"id",2.040521108e-06,c(-111.062794969765, 32.2630942200712),"2021-08-17 20:47:09 UTC",3281.81289621392
