"","OBJECTID","STREET","ROADCAT_DS","SHIELD_NO","ShapeSTLen","id","area","geometry","Cross_Times","Passage_Distances"
"9.7",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.06012324549, 32.2941967559515),"2023-03-31 22:19:10 UTC",2137.65361283237
"9.8",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.059433736866, 32.2941884452968),"2023-02-19 17:41:11 UTC",2086.06802404833
"9.9",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.058910654226, 32.2941821380755),"2023-04-24 17:24:11 UTC",2048.64556145931
"9.10",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.058474374581, 32.2941768758563),"2023-04-24 09:40:00 UTC",2018.629224449
"9.11",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.058442453758, 32.2941764907821),"2023-02-15 23:18:15 UTC",2016.47721791553
"9.12",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.058288368823, 32.2941746318778),"2023-05-16 13:59:10 UTC",2006.17575530429
"9.13",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.058219111279, 32.2941737962832),"2023-04-02 22:35:01 UTC",2001.59256378014
"9.14",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.05806558007, 32.2941719437891),"2023-02-15 10:21:09 UTC",1991.53787060498
"9.15",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.058149311465, 32.2941729541078),"2023-05-08 18:02:12 UTC",1997.00331263767
"9.16",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.057574507989, 32.2941668221912),"2023-04-10 01:27:12 UTC",1960.26973410932
"9.17",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.056839526306, 32.2941593868428),"2023-04-19 17:10:10 UTC",1916.40347414314
"9.18",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.055448562311, 32.2941562123703),"2023-05-03 08:28:11 UTC",1842.37540083744
"9.19",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.052300752981, 32.2941607521206),"2023-04-21 10:46:08 UTC",1731.01753071683
"9.20",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.052338874698, 32.2941604778983),"2022-12-01 12:22:18 UTC",1731.87205376657
"9.21",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.052414221194, 32.294159935872),"2023-05-05 10:07:10 UTC",1733.60081946801
"9.22",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.052588600716, 32.2941586812521),"2023-04-05 00:24:10 UTC",1737.80388889524
"9.23",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.053719197392, 32.2941576143578),"2023-03-24 11:01:17 UTC",1770.72250556626
"9.24",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.054122595162, 32.2941572894334),"2023-05-07 11:04:12 UTC",1785.20057287517
"9.25",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.053928527164, 32.2941574459093),"2023-05-07 14:14:14 UTC",1778.05991861494
"9.26",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.053966768162, 32.2941574150993),"2023-05-08 09:08:13 UTC",1779.44136723268
"9.27",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.054307153582, 32.2941571403496),"2023-05-03 17:01:09 UTC",1792.2895594815
"9.28",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.05292640884, 32.2941582491871),"2023-04-04 17:23:09 UTC",1746.44522289673
"9.29",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.0519474607, 32.2941632929252),"2023-04-10 14:29:14 UTC",1711.95174826259
"9.30",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.051979677165, 32.2941630612718),"2023-04-26 13:35:17 UTC",1716.10949605237
"9.31",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.05195684585, 32.2941632254419),"2023-02-09 19:40:12 UTC",1713.16296407128
"9.32",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.051282846525, 32.2941680700255),"2022-12-02 02:46:53 UTC",1626.1785755469
"9.33",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.051513772249, 32.294166410577),"2023-02-09 09:40:23 UTC",1655.98124677822
"9.34",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.051544354408, 32.29416619078),"2023-04-26 10:49:15 UTC",1659.92809486507
"9.35",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.050513474573, 32.2941791768034),"2023-05-01 17:52:11 UTC",1526.8795313692
"9.36",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.051225801172, 32.2941684798927),"2023-03-24 19:34:12 UTC",1618.81644006333
"9.37",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.050247801525, 32.2941837958139),"2023-04-21 14:47:10 UTC",1492.58971745852
"9.38",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.050438382635, 32.2941804824136),"2023-03-10 14:00:11 UTC",1517.18757936589
"9.39",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.050471526804, 32.2941799061473),"2023-03-10 12:19:12 UTC",1521.46542403476
"9.40",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.0491865109, 32.2942022419332),"2023-05-01 12:07:35 UTC",1355.61224865964
"9.41",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.049248128535, 32.2942011712101),"2023-02-25 12:53:08 UTC",1363.56499585094
"9.42",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.049299901241, 32.2942002715382),"2023-02-25 13:16:07 UTC",1370.24710202753
"9.43",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.04941098238, 32.294198341172),"2023-04-14 19:30:15 UTC",1384.58393797772
"9.44",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.049473343807, 32.2941972574135),"2023-04-14 18:53:14 UTC",1392.6327083342
"9.45",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.046909486983, 32.2942225503635),"2023-04-16 13:44:09 UTC",1061.7361691872
"9.46",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.04801569814, 32.294222134933),"2023-04-13 17:22:17 UTC",1204.50181852976
"9.47",20948,"W EL CAMINO DEL CERRO","Major local road","0",17286.9452756773,"id",2.040521108e-06,c(-111.048444372944, 32.2942151356328),"2023-04-16 11:49:10 UTC",1259.82803712348
"10",21713,"W IRONWOOD HILL DR","Major local road","0",15139.8679477918,"id",2.040521108e-06,c(-111.031748634777, 32.2507081460458),"2023-05-18 14:20:08 UTC",1381.03049504499
"11",21729,"W IRVINGTON RD","Major local road","0",32604.4118415125,"id",2.040521108e-06,c(-111.023226770956, 32.1591251945735),"2023-06-20 06:00:18 UTC",2422.80944228918
"11.1",21729,"W IRVINGTON RD","Major local road","0",32604.4118415125,"id",2.040521108e-06,c(-111.02487155316, 32.1591822565427),"2023-06-24 06:02:13 UTC",2635.55585523935
"11.2",21729,"W IRVINGTON RD","Major local road","0",32604.4118415125,"id",2.040521108e-06,c(-111.025516947006, 32.1591869000344),"2023-06-04 22:47:20 UTC",2719.08504520313
"11.3",21729,"W IRVINGTON RD","Major local road","0",32604.4118415125,"id",2.040521108e-06,c(-111.03827303995, 32.1628291296947),"2023-05-27 18:06:17 UTC",2830.22512228042
"11.4",21729,"W IRVINGTON RD","Major local road","0",32604.4118415125,"id",2.040521108e-06,c(-111.031249223189, 32.1602394541651),"2023-06-11 18:02:14 UTC",3463.01016064609
"11.5",21729,"W IRVINGTON RD","Major local road","0",32604.4118415125,"id",2.040521108e-06,c(-111.032286850185, 32.1606823473613),"2023-06-24 00:05:16 UTC",3600.16024067007
"11.6",21729,"W IRVINGTON RD","Major local road","0",32604.4118415125,"id",2.040521108e-06,c(-111.032216436303, 32.1606514732431),"2023-06-17 12:27:18 UTC",3590.81364689854
"11.7",21729,"W IRVINGTON RD","Major local road","0",32604.4118415125,"id",2.040521108e-06,c(-111.031623980235, 32.160391870192),"2023-06-21 15:00:17 UTC",3512.37314243183
"11.8",21729,"W IRVINGTON RD","Major local road","0",32604.4118415125,"id",2.040521108e-06,c(-111.030182959192, 32.159810268943),"2023-06-19 00:12:16 UTC",3323.3188232509
"11.9",21729,"W IRVINGTON RD","Major local road","0",32604.4118415125,"id",2.040521108e-06,c(-111.021074521483, 32.1589622919976),"2023-05-25 14:31:11 UTC",2144.92948400815
