"","OBJECTID","STREET","ROADCAT_DS","SHIELD_NO","ShapeSTLen","id","area","geometry","Cross_Times","Passage_Distances"
"1.33",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.05472988479, 32.2755610834433),"2022-06-09 09:17:21 UTC",1213.28085756511
"1.34",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.054753058882, 32.2755340628295),"2022-06-09 09:20:21 UTC",1218.02887633487
"1.35",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.054375310559, 32.275974508691),"2022-04-08 17:20:10 UTC",1140.99148168851
"1.36",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.05436217232, 32.2759897351212),"2022-08-02 00:05:13 UTC",1138.33405138223
"1.37",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.054358223399, 32.275994306132),"2022-08-02 00:06:13 UTC",1137.53595830574
"1.38",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.05433222492, 32.2760244002502),"2022-11-06 01:04:20 UTC",1132.2838852564
"1.39",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.054324787061, 32.2760330098193),"2022-11-06 01:05:20 UTC",1130.78207701892
"1.40",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.054320702257, 32.2760377381139),"2023-03-24 23:27:09 UTC",1129.95744043115
"1.41",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.054314523978, 32.2760448896743),"2022-06-08 22:18:10 UTC",1128.71036743789
"1.42",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.054312031272, 32.2760477750628),"2022-06-08 22:18:10 UTC",1128.2072856331
