"","OBJECTID","STREET","ROADCAT_DS","SHIELD_NO","ShapeSTLen","id","area","geometry","Cross_Times","Passage_Distances"
"2.30",7228,"N ANDROS PL","Minor local road","0",331.104651268196,"id",2.040521108e-06,c(-111.036294932459, 32.2425884807609),"2023-07-17 22:05:20 UTC",2037.92114942521
"2.31",7228,"N ANDROS PL","Minor local road","0",331.104651268196,"id",2.040521108e-06,c(-111.036294840583, 32.2425809752913),"2022-12-31 06:07:19 UTC",2037.34614452015
"2.32",7228,"N ANDROS PL","Minor local road","0",331.104651268196,"id",2.040521108e-06,c(-111.036295570144, 32.2426405738947),"2023-04-13 08:39:18 UTC",2041.92519434372
"2.33",7228,"N ANDROS PL","Minor local road","0",331.104651268196,"id",2.040521108e-06,c(-111.036295946232, 32.2426712969424),"2023-04-13 08:39:18 UTC",2044.29737716837
"2.34",7228,"N ANDROS PL","Minor local road","0",331.104651268196,"id",2.040521108e-06,c(-111.03629586514, 32.2426646724591),"2023-04-13 08:39:18 UTC",2043.78521856293
"2.35",7228,"N ANDROS PL","Minor local road","0",331.104651268196,"id",2.040521108e-06,c(-111.036296540347, 32.2427198307574),"2023-10-18 03:32:10 UTC",2048.06087508239
"2.36",7228,"N ANDROS PL","Minor local road","0",331.104651268196,"id",2.040521108e-06,c(-111.036296514331, 32.2427177054562),"2023-10-18 03:32:10 UTC",2047.89565913735
"2.37",7228,"N ANDROS PL","Minor local road","0",331.104651268196,"id",2.040521108e-06,c(-111.036296488521, 32.2427155970146),"2023-10-18 03:31:10 UTC",2047.7317910334
"2.38",7228,"N ANDROS PL","Minor local road","0",331.104651268196,"id",2.040521108e-06,c(-111.036296338068, 32.2427033063478),"2023-06-30 19:30:10 UTC",2046.77729867856
"2.39",7228,"N ANDROS PL","Minor local road","0",331.104651268196,"id",2.040521108e-06,c(-111.036297095494, 32.2427651811559),"2023-10-04 02:48:18 UTC",2051.59526955344
"2.40",7228,"N ANDROS PL","Minor local road","0",331.104651268196,"id",2.040521108e-06,c(-111.036297024639, 32.2427593929128),"2023-10-04 02:49:18 UTC",2051.1432098793
"3",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028458999159, 32.2455427480471),"2024-01-21 05:16:16 UTC",1236.28602344804
"3.1",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028458967567, 32.2455345643308),"2024-01-21 05:16:16 UTC",1237.07222751954
"3.2",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028458935494, 32.2455262558011),"2024-01-19 03:08:11 UTC",1237.87119122889
"3.3",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028458600905, 32.2454395806871),"2023-10-12 21:00:13 UTC",1246.25185931939
"3.4",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028458315988, 32.2453657731336),"2023-11-05 08:58:15 UTC",1253.45342982716
"3.5",7316,"N ATWOOD AV","Minor local road","0",1537.95644890826,"id",2.040521108e-06,c(-111.028458026514, 32.2452907850412),"2023-01-17 17:45:14 UTC",1260.83037228676
