"","OBJECTID","STREET","ROADCAT_DS","SHIELD_NO","ShapeSTLen","id","area","geometry","Cross_Times","Passage_Distances"
"1",7128,"N ADOBE VIEW CT","Minor local road","0",295.924273876032,"id",2.040521108e-06,c(-111.103611983203, 32.2882179141406),"2021-04-22 19:06:07 UTC",6983.49419754166
"1.1",7128,"N ADOBE VIEW CT","Minor local road","0",295.924273876032,"id",2.040521108e-06,c(-111.103790275589, 32.2880345511875),"2021-08-27 14:41:04 UTC",7018.53952304355
"1.2",7128,"N ADOBE VIEW CT","Minor local road","0",295.924273876032,"id",2.040521108e-06,c(-111.103686793219, 32.2881409766771),"2021-07-25 19:43:11 UTC",6998.19759088908
"1.3",7128,"N ADOBE VIEW CT","Minor local road","0",295.924273876032,"id",2.040521108e-06,c(-111.10358656127, 32.2882440589818),"2021-10-17 01:32:08 UTC",6978.49813429166
"1.4",7128,"N ADOBE VIEW CT","Minor local road","0",295.924273876032,"id",2.040521108e-06,c(-111.103567429053, 32.2882637352379),"2021-05-24 12:31:07 UTC",6974.73831019327
"1.5",7128,"N ADOBE VIEW CT","Minor local road","0",295.924273876032,"id",2.040521108e-06,c(-111.103551949991, 32.2882796544496),"2021-05-08 09:30:13 UTC",6971.69649026053
"1.6",7128,"N ADOBE VIEW CT","Minor local road","0",295.924273876032,"id",2.040521108e-06,c(-111.103499005526, 32.2883341043453),"2021-06-09 15:09:06 UTC",6961.29290583641
"1.7",7128,"N ADOBE VIEW CT","Minor local road","0",295.924273876032,"id",2.040521108e-06,c(-111.10336796738, 32.2884688680703),"2021-12-26 14:40:06 UTC",6935.54815824902
"2",7407,"N AVENIDA DOS VISTAS","Minor local road","0",6217.39290560367,"id",2.040521108e-06,c(-111.1013065989, 32.2724908614216),"2021-04-13 05:07:08 UTC",7118.38354852107
"2.1",7407,"N AVENIDA DOS VISTAS","Minor local road","0",6217.39290560367,"id",2.040521108e-06,c(-111.101237246447, 32.2724578804315),"2022-05-11 18:20:07 UTC",7110.34715057115
"2.2",7407,"N AVENIDA DOS VISTAS","Minor local road","0",6217.39290560367,"id",2.040521108e-06,c(-111.101551248366, 32.2726496320652),"2022-05-02 22:36:04 UTC",7145.77679188688
"2.3",7407,"N AVENIDA DOS VISTAS","Minor local road","0",6217.39290560367,"id",2.040521108e-06,c(-111.101520208891, 32.2726353240877),"2021-03-01 16:06:07 UTC",7142.15717111719
