"","OBJECTID","STREET","ROADCAT_DS","SHIELD_NO","ShapeSTLen","id","area","geometry","Cross_Times","Passage_Distances"
"1",7291,"N ARROYO LN","Minor local road","0",1332.16820635545,"id",2.040521108e-06,c(-111.074031288518, 32.2714360786667),"2020-12-09 19:36:08 UTC",3737.66705291433
"1.1",7291,"N ARROYO LN","Minor local road","0",1332.16820635545,"id",2.040521108e-06,c(-111.073844181545, 32.2710703668189),"2020-11-29 12:42:21 UTC",3734.65188585956
"1.2",7291,"N ARROYO LN","Minor local road","0",1332.16820635545,"id",2.040521108e-06,c(-111.074242772041, 32.2702747414791),"2021-02-03 07:01:06 UTC",3827.34019908086
"1.3",7291,"N ARROYO LN","Minor local road","0",1332.16820635545,"id",2.040521108e-06,c(-111.073901070245, 32.2704846367541),"2021-02-02 16:38:10 UTC",3774.40292531055
"1.4",7291,"N ARROYO LN","Minor local road","0",1332.16820635545,"id",2.040521108e-06,c(-111.074894991342, 32.2699685222086),"2020-12-09 20:10:09 UTC",3922.94485933475
"2",7407,"N AVENIDA DOS VISTAS","Minor local road","0",6217.39290560367,"id",2.040521108e-06,c(-111.103315541715, 32.2853463027873),"2021-02-26 11:28:07 UTC",7333.31359991494
"3",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.054275927294, 32.2760895665683),"2021-02-14 22:37:12 UTC",1120.92500232432
"3.1",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.055075939194, 32.275153098152),"2021-06-14 10:53:11 UTC",1284.8311269086
"3.2",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.056354248067, 32.2733559005739),"2021-02-16 13:17:07 UTC",1580.5853035432
"3.3",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.056533506101, 32.2732659272942),"2021-03-26 03:09:08 UTC",1607.17306190806
"3.4",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.057034657427, 32.2720703068603),"2021-02-18 06:49:08 UTC",1774.56365385618
"3.5",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.057048397982, 32.2720325658926),"2021-02-15 20:43:11 UTC",1779.73299937247
"3.6",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.057029980609, 32.2720831525955),"2021-01-16 21:43:05 UTC",1772.80538469586
"3.7",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.056935912134, 32.2724592978267),"2021-03-05 12:30:07 UTC",1725.77124097639
"3.8",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.056940593282, 32.2726426883562),"2021-06-26 00:23:05 UTC",1708.06621438683
"3.9",7508,"N BANNER MINE DR","Minor local road","0",2384.38912622077,"id",2.040521108e-06,c(-111.056996605629, 32.271047809421),"2021-06-24 04:20:07 UTC",1879.03710407392
"4",7645,"N BLUE BONNET RD","Minor local road","0",693.350823872507,"id",2.040521108e-06,c(-111.079822493262, 32.2623361857283),"2021-05-07 20:14:12 UTC",4709.22853308641
"4.1",7645,"N BLUE BONNET RD","Minor local road","0",693.350823872507,"id",2.040521108e-06,c(-111.079821902822, 32.2623690050601),"2021-08-25 15:59:08 UTC",4713.41616963835
"4.2",7645,"N BLUE BONNET RD","Minor local road","0",693.350823872507,"id",2.040521108e-06,c(-111.079820957455, 32.2620979935522),"2021-01-18 04:23:06 UTC",4678.48177558806
"4.3",7645,"N BLUE BONNET RD","Minor local road","0",693.350823872507,"id",2.040521108e-06,c(-111.079812996237, 32.2619310752314),"2021-03-04 04:49:52 UTC",4656.50535284871
"4.4",7645,"N BLUE BONNET RD","Minor local road","0",693.350823872507,"id",2.040521108e-06,c(-111.079812458186, 32.2619197942002),"2020-12-09 23:16:10 UTC",4655.02134463144
"4.5",7645,"N BLUE BONNET RD","Minor local road","0",693.350823872507,"id",2.040521108e-06,c(-111.079813527713, 32.2618694676911),"2021-03-05 04:51:09 UTC",4648.64343913876
"4.6",7645,"N BLUE BONNET RD","Minor local road","0",693.350823872507,"id",2.040521108e-06,c(-111.079815963114, 32.2619932801304),"2020-12-30 20:22:07 UTC",4664.69119372832
"4.7",7645,"N BLUE BONNET RD","Minor local road","0",693.350823872507,"id",2.040521108e-06,c(-111.079821719555, 32.2617290102408),"2021-07-21 17:20:06 UTC",4631.22601540143
"4.8",7645,"N BLUE BONNET RD","Minor local road","0",693.350823872507,"id",2.040521108e-06,c(-111.079822177553, 32.2617211573812),"2021-07-21 16:45:06 UTC",4630.25319816997
"4.9",7645,"N BLUE BONNET RD","Minor local road","0",693.350823872507,"id",2.040521108e-06,c(-111.079821040737, 32.2617406492834),"2021-04-02 19:05:16 UTC",4632.66805824642
"4.10",7645,"N BLUE BONNET RD","Minor local road","0",693.350823872507,"id",2.040521108e-06,c(-111.079813761875, 32.2618654527493),"2021-03-05 04:51:09 UTC",4648.14510882139
"4.11",7645,"N BLUE BONNET RD","Minor local road","0",693.350823872507,"id",2.040521108e-06,c(-111.079818322728, 32.2617872523466),"2021-09-03 13:40:07 UTC",4638.4443190545
"4.12",7645,"N BLUE BONNET RD","Minor local road","0",693.350823872507,"id",2.040521108e-06,c(-111.079837228534, 32.2614630918584),"2021-05-16 15:28:09 UTC",4598.34204538475
"4.13",7645,"N BLUE BONNET RD","Minor local road","0",693.350823872507,"id",2.040521108e-06,c(-111.079831642255, 32.2615588748906),"2021-05-16 11:49:08 UTC",4610.17288309948
"4.14",7645,"N BLUE BONNET RD","Minor local road","0",693.350823872507,"id",2.040521108e-06,c(-111.079831635123, 32.2615589971867),"2021-05-16 11:49:08 UTC",4610.18799879543
"4.15",7645,"N BLUE BONNET RD","Minor local road","0",693.350823872507,"id",2.040521108e-06,c(-111.079827406777, 32.261631496784),"2021-04-24 06:07:18 UTC",4619.15336399399
