"","OBJECTID","STREET","ROADCAT_DS","SHIELD_NO","ShapeSTLen","id","area","geometry","Cross_Times","Passage_Distances"
"1",7111,"N ABINGTON RD","Minor local road","0",3024.68547339292,"id",2.040521108e-06,c(-111.082430343428, 32.3301391320723),"2023-12-20 16:42:09 UTC",277.202582450809
"1.1",7111,"N ABINGTON RD","Minor local road","0",3024.68547339292,"id",2.040521108e-06,c(-111.082031781805, 32.3303569070045),"2024-01-20 14:43:09 UTC",237.357382162368
"2",8678,"N CONTINENTAL LINKS DR","Minor local road","0",2735.30272158834,"id",2.040521108e-06,c(-111.099774672546, 32.3628714165035),"2023-12-18 21:38:08 UTC",1399.45946307873
"3",9078,"N DOUGLAS FIR DR","Minor local road","0",2142.50891265067,"id",2.040521108e-06,c(-111.097144132199, 32.3577289782498),"2023-12-09 15:16:33 UTC",727.291598046072
"3.1",9078,"N DOUGLAS FIR DR","Minor local road","0",2142.50891265067,"id",2.040521108e-06,c(-111.097889610006, 32.3576902839796),"2024-01-08 16:25:23 UTC",757.669260248023
"3.2",9078,"N DOUGLAS FIR DR","Minor local road","0",2142.50891265067,"id",2.040521108e-06,c(-111.097982770378, 32.3576857108916),"2023-12-08 18:24:07 UTC",762.27015886678
"3.3",9078,"N DOUGLAS FIR DR","Minor local road","0",2142.50891265067,"id",2.040521108e-06,c(-111.098167538917, 32.3576766407068),"2024-01-11 08:27:06 UTC",771.868158522937
"3.4",9078,"N DOUGLAS FIR DR","Minor local road","0",2142.50891265067,"id",2.040521108e-06,c(-111.098330391889, 32.3576766925628),"2024-01-30 11:33:09 UTC",781.899166398488
"3.5",9078,"N DOUGLAS FIR DR","Minor local road","0",2142.50891265067,"id",2.040521108e-06,c(-111.098551411886, 32.3576881585577),"2023-12-18 17:13:11 UTC",797.678093282002
"3.6",9078,"N DOUGLAS FIR DR","Minor local road","0",2142.50891265067,"id",2.040521108e-06,c(-111.099748504528, 32.3591533396711),"2023-12-18 17:31:11 UTC",1067.83042046406
"3.7",9078,"N DOUGLAS FIR DR","Minor local road","0",2142.50891265067,"id",2.040521108e-06,c(-111.099725850124, 32.3591183375279),"2024-01-30 12:30:09 UTC",1061.77877091394
"3.8",9078,"N DOUGLAS FIR DR","Minor local road","0",2142.50891265067,"id",2.040521108e-06,c(-111.09987956462, 32.3593645070191),"2023-12-09 16:14:20 UTC",1103.96104765117
"3.9",9078,"N DOUGLAS FIR DR","Minor local road","0",2142.50891265067,"id",2.040521108e-06,c(-111.099785626747, 32.3601582586724),"2024-01-11 08:12:06 UTC",1202.26152061127
"3.10",9078,"N DOUGLAS FIR DR","Minor local road","0",2142.50891265067,"id",2.040521108e-06,c(-111.09988872099, 32.3600584642106),"2023-12-08 19:23:07 UTC",1195.35682709663
