"","OBJECTID","STREET","ROADCAT_DS","SHIELD_NO","ShapeSTLen","id","area","geometry","Cross_Times","Passage_Distances"
"8.1",21488,"W HIGHTON HILLS PL","Minor local road","0",1148.81661927419,"id",2.040521108e-06,c(-111.072725476517, 32.2532492439542),"2020-12-31 03:45:06 UTC",3053.01536351919
"9",21781,"W JOJOBA DR","Minor local road","0",2431.76850724225,"id",2.040521108e-06,c(-111.06980003329, 32.2605795300522),"2021-01-02 06:14:14 UTC",3915.11279436116
"9.1",21781,"W JOJOBA DR","Minor local road","0",2431.76850724225,"id",2.040521108e-06,c(-111.067880640246, 32.261432288578),"2021-01-10 19:15:17 UTC",3906.2748782252
"9.2",21781,"W JOJOBA DR","Minor local road","0",2431.76850724225,"id",2.040521108e-06,c(-111.068366389947, 32.2611722490944),"2021-01-05 17:05:06 UTC",3949.20538324225
"9.3",21781,"W JOJOBA DR","Minor local road","0",2431.76850724225,"id",2.040521108e-06,c(-111.067484743955, 32.2615135235851),"2021-01-07 03:15:08 UTC",3861.98229449395
"9.4",21781,"W JOJOBA DR","Minor local road","0",2431.76850724225,"id",2.040521108e-06,c(-111.065766343364, 32.2612374324665),"2021-01-01 10:38:07 UTC",3744.16794462208
"10",21829,"W KAY T DR","Minor local road","0",2972.21816387904,"id",2.040521108e-06,c(-111.069322768493, 32.2685638005704),"2020-12-18 19:46:17 UTC",3374.96343230492
"10.1",21829,"W KAY T DR","Minor local road","0",2972.21816387904,"id",2.040521108e-06,c(-111.064126180394, 32.2671348353822),"2021-01-07 12:42:07 UTC",2957.17857182273
"10.2",21829,"W KAY T DR","Minor local road","0",2972.21816387904,"id",2.040521108e-06,c(-111.068347170519, 32.2677091098758),"2020-12-18 18:41:17 UTC",3337.75791593619
"10.3",21829,"W KAY T DR","Minor local road","0",2972.21816387904,"id",2.040521108e-06,c(-111.06831593025, 32.2677037135576),"2020-12-26 11:40:23 UTC",3334.86233637799
"10.4",21829,"W KAY T DR","Minor local road","0",2972.21816387904,"id",2.040521108e-06,c(-111.068067913682, 32.267680574233),"2020-12-21 02:38:17 UTC",3310.28317548635
"10.5",21829,"W KAY T DR","Minor local road","0",2972.21816387904,"id",2.040521108e-06,c(-111.068017102979, 32.2676769742679),"2020-12-26 05:44:19 UTC",3305.16631236128
"10.6",21829,"W KAY T DR","Minor local road","0",2972.21816387904,"id",2.040521108e-06,c(-111.067694468456, 32.2675414203052),"2021-01-09 08:05:14 UTC",3282.57870118211
"10.7",21829,"W KAY T DR","Minor local road","0",2972.21816387904,"id",2.040521108e-06,c(-111.067704970057, 32.2675474388105),"2021-01-09 16:00:15 UTC",3283.16625976062
"10.8",21829,"W KAY T DR","Minor local road","0",2972.21816387904,"id",2.040521108e-06,c(-111.067750867428, 32.2675737427399),"2020-12-21 06:59:15 UTC",3285.74250856113
"11",22003,"W LAZY C DR","Minor local road","0",5982.92509633074,"id",2.040521108e-06,c(-111.068901482298, 32.2642932365645),"2020-12-18 10:57:11 UTC",3706.52012454414
"11.1",22003,"W LAZY C DR","Minor local road","0",5982.92509633074,"id",2.040521108e-06,c(-111.068736155889, 32.2645764963803),"2020-12-19 09:02:15 UTC",3662.60816299697
"11.2",22003,"W LAZY C DR","Minor local road","0",5982.92509633074,"id",2.040521108e-06,c(-111.068430304062, 32.2648556477389),"2020-12-19 22:05:18 UTC",3605.16119967569
"11.3",22003,"W LAZY C DR","Minor local road","0",5982.92509633074,"id",2.040521108e-06,c(-111.068912919826, 32.2642664577428),"2020-12-25 15:23:10 UTC",3710.26138343461
"11.4",22003,"W LAZY C DR","Minor local road","0",5982.92509633074,"id",2.040521108e-06,c(-111.068913915556, 32.2642636228362),"2020-12-25 15:23:10 UTC",3710.63621059333
"11.5",22003,"W LAZY C DR","Minor local road","0",5982.92509633074,"id",2.040521108e-06,c(-111.069290660783, 32.2635839918241),"2021-01-10 17:18:15 UTC",3814.47795525748
"11.6",22003,"W LAZY C DR","Minor local road","0",5982.92509633074,"id",2.040521108e-06,c(-111.069647594994, 32.2634129622133),"2020-12-21 12:05:11 UTC",3866.39391619843
"11.7",22003,"W LAZY C DR","Minor local road","0",5982.92509633074,"id",2.040521108e-06,c(-111.064573959979, 32.2643181067852),"2021-01-07 05:20:07 UTC",3294.24964643795
"11.8",22003,"W LAZY C DR","Minor local road","0",5982.92509633074,"id",2.040521108e-06,c(-111.064235522021, 32.2643313569727),"2021-01-01 20:44:10 UTC",3262.59597079843
