"","OBJECTID","STREET","ROADCAT_DS","SHIELD_NO","ShapeSTLen","id","area","geometry","Cross_Times","Passage_Distances"
"15.3",12297,"N SHANNON RD","Minor local road","0",1293.90639867951,"id",2.040521108e-06,c(-111.028917689802, 32.223557978036),"2020-12-18 19:02:12 UTC",289.021076593269
"15.4",12297,"N SHANNON RD","Minor local road","0",1293.90639867951,"id",2.040521108e-06,c(-111.028916985102, 32.2237693563444),"2020-12-20 15:53:14 UTC",266.624457360952
"15.5",12297,"N SHANNON RD","Minor local road","0",1293.90639867951,"id",2.040521108e-06,c(-111.028916001825, 32.2240642675823),"2020-12-18 11:20:11 UTC",239.122005395086
"15.6",12297,"N SHANNON RD","Minor local road","0",1293.90639867951,"id",2.040521108e-06,c(-111.028914713644, 32.2244506245753),"2021-01-12 03:39:20 UTC",212.236916558247
"16",12305,"N SHANTEL DR","Minor local road","0",787.536102418227,"id",2.040521108e-06,c(-111.029410118171, 32.228173451519),"2020-11-28 07:04:13 UTC",509.807432376724
"17",13002,"N TUMAMOC HILL RD","Minor local road","0",1751.16869154153,"id",2.040521108e-06,c(-111.00108987491, 32.224457709018),"2021-01-27 15:33:17 UTC",734.560225446567
"17.1",13002,"N TUMAMOC HILL RD","Minor local road","0",1751.16869154153,"id",2.040521108e-06,c(-111.001141159585, 32.2239992424311),"2020-12-14 22:22:08 UTC",745.267340245937
"17.2",13002,"N TUMAMOC HILL RD","Minor local road","0",1751.16869154153,"id",2.040521108e-06,c(-111.001340848718, 32.2216847616683),"2020-12-27 12:58:12 UTC",892.040393809393
"17.3",13002,"N TUMAMOC HILL RD","Minor local road","0",1751.16869154153,"id",2.040521108e-06,c(-111.001351266936, 32.2217698187775),"2021-01-02 15:04:09 UTC",882.80079025388
"17.4",13002,"N TUMAMOC HILL RD","Minor local road","0",1751.16869154153,"id",2.040521108e-06,c(-111.001358311386, 32.2218586604122),"2020-11-25 09:37:10 UTC",873.64169229262
"17.5",13002,"N TUMAMOC HILL RD","Minor local road","0",1751.16869154153,"id",2.040521108e-06,c(-111.001231136988, 32.2231948655276),"2020-12-03 15:13:16 UTC",779.064460805273
"17.6",13002,"N TUMAMOC HILL RD","Minor local road","0",1751.16869154153,"id",2.040521108e-06,c(-111.00123533393, 32.2231573454978),"2020-12-15 00:19:06 UTC",781.077499735058
"17.7",13002,"N TUMAMOC HILL RD","Minor local road","0",1751.16869154153,"id",2.040521108e-06,c(-111.001320430879, 32.2223578782112),"2020-12-27 09:21:10 UTC",832.705619654777
"18",13473,"N WESTMORELAND AV","Minor local road","0",3511.9561158347,"id",2.040521108e-06,c(-110.992341937236, 32.2199108142371),"2020-11-23 19:29:32 UTC",1123.28855494852
"18.1",13473,"N WESTMORELAND AV","Minor local road","0",3511.9561158347,"id",2.040521108e-06,c(-110.992429723954, 32.2207390457343),"2020-12-03 13:14:12 UTC",1046.42307496719
"19",13924,"S APACHE","Minor local road","0",719.765022288513,"id",2.040521108e-06,c(-111.030731347846, 32.2196553042423),"2020-12-14 08:06:20 UTC",804.515414865025
"19.1",13924,"S APACHE","Minor local road","0",719.765022288513,"id",2.040521108e-06,c(-111.030793561351, 32.221263245137),"2020-12-14 12:21:22 UTC",560.896511812937
"19.2",13924,"S APACHE","Minor local road","0",719.765022288513,"id",2.040521108e-06,c(-111.030799511059, 32.220862800232),"2021-01-27 11:04:29 UTC",621.693202459836
"20",14043,"S AVENIDA DEL CARDENAL ROJO","Minor local road","0",946.942567222709,"id",2.040521108e-06,c(-111.044894069912, 32.2093671511474),"2021-01-05 22:31:11 UTC",486.007979273916
"20.1",14043,"S AVENIDA DEL CARDENAL ROJO","Minor local road","0",946.942567222709,"id",2.040521108e-06,c(-111.044992230629, 32.2079720051967),"2020-12-07 00:30:25 UTC",683.526617650915
"21",14045,"S AVENIDA DEL CORRECAMINOS","Minor local road","0",1611.56622303922,"id",2.040521108e-06,c(-111.04551987257, 32.2091253235744),"2021-01-05 22:22:11 UTC",560.1707529215
"21.1",14045,"S AVENIDA DEL CORRECAMINOS","Minor local road","0",1611.56622303922,"id",2.040521108e-06,c(-111.04442488121, 32.2095376254747),"2021-01-05 22:37:11 UTC",435.54862844686
"21.2",14045,"S AVENIDA DEL CORRECAMINOS","Minor local road","0",1611.56622303922,"id",2.040521108e-06,c(-111.045528432931, 32.2084104701713),"2020-12-07 00:14:25 UTC",653.017854482395
"22",14053,"S AVENIDA DEL PORVENIR","Minor local road","0",910.452913850866,"id",2.040521108e-06,c(-111.024730236393, 32.2151507057283),"2020-12-06 13:20:22 UTC",1662.49100761569
"22.1",14053,"S AVENIDA DEL PORVENIR","Minor local road","0",910.452913850866,"id",2.040521108e-06,c(-111.024725810198, 32.2152055157343),"2020-12-31 19:30:22 UTC",1655.2854790776
