"","LINEARID","FULLNAME","RTTYP","MTFCC","STATEFP","COUNTYFP","id","area","geometry","Cross_Times","Passage_Distances"
"1","1102155666158","S Antelope Meadows Loop","M","S1400","04","019","id",2.040521108e-06,c(-111.035095940967, 32.2079318386602),"2021-12-27 02:33:19 UTC",1212.63343905818
"1.1","1102155666158","S Antelope Meadows Loop","M","S1400","04","019","id",2.040521108e-06,c(-111.035219932275, 32.2078715893419),"2022-07-21 10:10:14 UTC",1203.99356644961
"1.2","1102155666158","S Antelope Meadows Loop","M","S1400","04","019","id",2.040521108e-06,c(-111.035248553506, 32.2078576818086),"2022-07-21 10:09:14 UTC",1202.03067870378
"1.3","1102155666158","S Antelope Meadows Loop","M","S1400","04","019","id",2.040521108e-06,c(-111.035292272611, 32.2078372169969),"2022-01-24 13:08:10 UTC",1198.99053016706
"1.4","1102155666158","S Antelope Meadows Loop","M","S1400","04","019","id",2.040521108e-06,c(-111.03555817943, 32.207757870649),"2022-04-14 17:32:10 UTC",1177.17997187269
"2","1103691831766","W Speedway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.053898870709, 32.2361810554107),"2022-09-28 15:11:16 UTC",806.59117889566
"2.1","1103691831766","W Speedway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.029011035106, 32.2359610000195),"2022-05-08 04:44:17 UTC",829.360840028349
"2.2","1103691831766","W Speedway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.029010174565, 32.23596100002),"2022-05-08 04:44:17 UTC",829.249623081398
"2.3","1103691831766","W Speedway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.0289169181, 32.2359610000424),"2021-11-19 01:27:18 UTC",817.197079882639
"2.4","1103691831766","W Speedway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.028501656954, 32.2359612064954),"2021-12-12 06:14:16 UTC",763.528290811897
"2.5","1103691831766","W Speedway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.028159337952, 32.235961896586),"2022-05-17 16:31:17 UTC",719.286601946602
"2.6","1103691831766","W Speedway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.029489616571, 32.2359615798411),"2022-04-20 18:18:21 UTC",891.213045252111
"2.7","1103691831766","W Speedway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.028006608562, 32.2359626308243),"2022-05-07 19:40:14 UTC",699.547786425585
"2.8","1103691831766","W Speedway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.027981128976, 32.2359627893372),"2022-08-07 11:33:13 UTC",696.254805485788
"2.9","1103691831766","W Speedway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.027926484863, 32.2359631292704),"2022-05-17 13:30:16 UTC",689.192603696842
"2.10","1103691831766","W Speedway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.027848138894, 32.2359636166085),"2022-08-07 08:19:12 UTC",679.06717988878
"2.11","1103691831766","W Speedway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.027736063047, 32.2359643136736),"2021-11-11 15:48:13 UTC",664.582521141941
"2.12","1103691831766","W Speedway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.026803385139, 32.2359705294597),"2022-06-27 17:35:18 UTC",544.044526937342
"2.13","1103691831766","W Speedway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.026926314607, 32.2359704890929),"2021-11-19 08:21:12 UTC",559.932194040478
"2.14","1103691831766","W Speedway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.026099607152, 32.2359661541799),"2022-07-05 10:56:14 UTC",453.082885681385
"2.15","1103691831766","W Speedway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.025947956705, 32.2359653315437),"2022-09-21 09:11:12 UTC",433.482426725393
"2.16","1103691831766","W Speedway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.02619536895, 32.2359666735517),"2022-07-04 17:10:12 UTC",465.459853902878
"2.17","1103691831766","W Speedway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.025192061204, 32.2359612284458),"2022-09-30 03:19:15 UTC",335.784289309847
"2.18","1103691831766","W Speedway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.025299345832, 32.2359618110746),"2022-04-21 09:14:11 UTC",349.65067846151
"2.19","1103691831766","W Speedway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.025336613416, 32.2359620134418),"2022-04-18 06:09:13 UTC",354.467458758251
"2.20","1103691831766","W Speedway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.025451683233, 32.2359626382149),"2022-04-17 22:51:14 UTC",369.340052023569
"2.21","1103691831766","W Speedway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.025579367848, 32.2359633313582),"2022-05-23 00:17:25 UTC",385.843068851876
"2.22","1103691831766","W Speedway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.025580808731, 32.2359633391794),"2022-05-23 00:17:25 UTC",386.029300375288
"2.23","1103691831766","W Speedway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.025685025095, 32.2359639048275),"2022-04-17 19:10:15 UTC",399.499070477388
"2.24","1103691831766","W Speedway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.025103919361, 32.2359607857411),"2022-06-04 10:47:13 UTC",324.392089974007
"2.25","1103691831766","W Speedway Blvd","M","S1400","04","019","id",2.040521108e-06,c(-111.025114350653, 32.2359608342445),"2022-06-04 10:47:13 UTC",325.740316710153
