"","LINEARID","FULLNAME","RTTYP","MTFCC","STATEFP","COUNTYFP","id","area","geometry","Cross_Times","Passage_Distances"
"1","1103677607517","Sweetwater Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.079675518038, 32.2689418394999),"2020-12-18 03:56:08 UTC",4553.42634734538
"2","1103677607563","N Highton Hills Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.072736627441, 32.2532692856739),"2020-12-31 02:14:06 UTC",3056.36639048854
"2.1","1103677607563","N Highton Hills Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.072723788444, 32.2532743770012),"2020-12-31 03:48:06 UTC",3056.17022471634
"3","1103677607566","W Highton Hills Pl","M","S1400","04","019","id",2.040521108e-06,c(-111.072736627441, 32.2532692856739),"2020-12-31 02:14:06 UTC",3056.36639048854
"3.1","1103677607566","W Highton Hills Pl","M","S1400","04","019","id",2.040521108e-06,c(-111.072723788444, 32.2532743770012),"2020-12-31 03:48:06 UTC",3056.17022471634
"4","1103677607518","N Blue Bonnet Rd","M","S1400","04","019","id",2.040521108e-06,c(-111.079675518038, 32.2689418394999),"2020-12-18 03:56:08 UTC",4553.42634734538
"5","1103677607418","W Crestview Ct","M","S1400","04","019","id",2.040521108e-06,c(-111.063483615461, 32.2550771785329),"2020-12-29 09:46:09 UTC",2915.39309200285
"6","1101299308184","N Six Bar Spr","M","S1400","04","019","id",2.040521108e-06,c(-111.071232076884, 32.2671248417508),"2021-01-10 12:56:10 UTC",3699.09942316884
"7","1101299323638","W Crestview Cir","M","S1400","04","019","id",2.040521108e-06,c(-111.06341584641, 32.2524857555233),"2020-12-29 13:28:05 UTC",2524.26819996794
"7.1","1101299323638","W Crestview Cir","M","S1400","04","019","id",2.040521108e-06,c(-111.063483615461, 32.2550771785329),"2020-12-29 09:46:09 UTC",2915.39309200285
"7.2","1101299323638","W Crestview Cir","M","S1400","04","019","id",2.040521108e-06,c(-111.066140697467, 32.251837232216),"2020-12-29 14:27:55 UTC",2506.01314741485
"7.3","1101299323638","W Crestview Cir","M","S1400","04","019","id",2.040521108e-06,c(-111.065643267026, 32.2522164367083),"2021-01-02 17:37:18 UTC",2543.61055381587
"7.4","1101299323638","W Crestview Cir","M","S1400","04","019","id",2.040521108e-06,c(-111.065566449279, 32.2524046637769),"2021-01-02 15:59:18 UTC",2568.67422928735
"8","1106092775027","W Sweetwater Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.076107724181, 32.266851063128),"2020-12-18 06:07:08 UTC",4266.65506047266
"9","1103691830224","N Tortolita Rd","M","S1400","04","019","id",2.040521108e-06,c(-111.079675518038, 32.2689418394999),"2020-12-18 03:56:08 UTC",4553.42634734538
"10","1101299310888","W Sundance Way","M","S1400","04","019","id",2.040521108e-06,c(-111.06837149915, 32.2571182864574),"2021-01-02 11:11:16 UTC",3357.94383364854
"11","1103691824107","N Highton Hills Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.072711385874, 32.2539832077204),"2020-12-31 01:09:06 UTC",3148.03857151037
"11.1","1103691824107","N Highton Hills Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.072684563608, 32.2539137646217),"2020-12-31 04:49:06 UTC",3137.1734579087
"11.2","1103691824107","N Highton Hills Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.072651440542, 32.2536696596587),"2020-12-29 17:53:54 UTC",3102.98711946744
"11.3","1103691824107","N Highton Hills Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.072341687017, 32.2553442527011),"2021-01-01 02:23:06 UTC",3306.17843532309
"11.4","1103691824107","N Highton Hills Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.07267604789, 32.2549773884762),"2020-12-31 00:02:06 UTC",3277.40266219504
"11.5","1103691824107","N Highton Hills Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.07262021247, 32.2550438833595),"2020-12-31 06:07:06 UTC",3282.81857538623
"11.6","1103691824107","N Highton Hills Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.072860987653, 32.2544689222144),"2020-12-29 03:52:07 UTC",3221.64124843507
"12","1101299310572","W Rhyolite Loop","M","S1400","04","019","id",2.040521108e-06,c(-111.075840391578, 32.2588375030621),"2020-12-25 00:29:11 UTC",3988.86468688251
"12.1","1101299310572","W Rhyolite Loop","M","S1400","04","019","id",2.040521108e-06,c(-111.071371984856, 32.2607149189948),"2021-01-11 09:03:22 UTC",4001.42602497874
"12.2","1101299310572","W Rhyolite Loop","M","S1400","04","019","id",2.040521108e-06,c(-111.070542387812, 32.2610324475981),"2020-12-21 20:27:07 UTC",4010.67168228139
"12.3","1101299310572","W Rhyolite Loop","M","S1400","04","019","id",2.040521108e-06,c(-111.070126588086, 32.2616875174717),"2020-12-25 06:09:11 UTC",4086.66116496297
"12.4","1101299310572","W Rhyolite Loop","M","S1400","04","019","id",2.040521108e-06,c(-111.070027491129, 32.2618193554332),"2020-12-21 14:25:09 UTC",4063.6786595029
"12.5","1101299310572","W Rhyolite Loop","M","S1400","04","019","id",2.040521108e-06,c(-111.069986786597, 32.2620620625486),"2020-12-21 14:02:10 UTC",4034.91638692399
"12.6","1101299310572","W Rhyolite Loop","M","S1400","04","019","id",2.040521108e-06,c(-111.07240825007, 32.2599205105016),"2020-12-31 17:22:06 UTC",3939.005009451
"12.7","1101299310572","W Rhyolite Loop","M","S1400","04","019","id",2.040521108e-06,c(-111.072383209657, 32.2599336661002),"2020-12-31 14:39:06 UTC",3939.58262315898
"12.8","1101299310572","W Rhyolite Loop","M","S1400","04","019","id",2.040521108e-06,c(-111.072351627891, 32.2599502583482),"2020-12-28 16:29:16 UTC",3940.31623808844
"12.9","1101299310572","W Rhyolite Loop","M","S1400","04","019","id",2.040521108e-06,c(-111.072691652612, 32.2597772234484),"2020-12-30 17:38:06 UTC",3933.49838178345
"12.10","1101299310572","W Rhyolite Loop","M","S1400","04","019","id",2.040521108e-06,c(-111.072900376689, 32.2596573028222),"2021-01-03 01:36:15 UTC",3927.73687244063
"12.11","1101299310572","W Rhyolite Loop","M","S1400","04","019","id",2.040521108e-06,c(-111.074888558877, 32.2592946610611),"2021-01-06 15:47:08 UTC",3990.52237045063
"12.12","1101299310572","W Rhyolite Loop","M","S1400","04","019","id",2.040521108e-06,c(-111.075058116945, 32.259270933473),"2020-12-25 01:15:11 UTC",3997.59498653654
"12.13","1101299310572","W Rhyolite Loop","M","S1400","04","019","id",2.040521108e-06,c(-111.0753322593, 32.2591203664353),"2020-12-25 00:59:11 UTC",3994.29978479277
"12.14","1101299310572","W Rhyolite Loop","M","S1400","04","019","id",2.040521108e-06,c(-111.070037791013, 32.2629121701111),"2021-01-03 10:16:10 UTC",3954.17942877365
"12.15","1101299310572","W Rhyolite Loop","M","S1400","04","019","id",2.040521108e-06,c(-111.069953001055, 32.2631276214694),"2021-01-05 22:24:04 UTC",3924.53613680067
"12.16","1101299310572","W Rhyolite Loop","M","S1400","04","019","id",2.040521108e-06,c(-111.077320713442, 32.2622158293231),"2020-12-28 02:57:10 UTC",4530.13694247272
"12.17","1101299310572","W Rhyolite Loop","M","S1400","04","019","id",2.040521108e-06,c(-111.077401021377, 32.2621367243233),"2020-12-27 20:22:07 UTC",4524.59411429597
"12.18","1101299310572","W Rhyolite Loop","M","S1400","04","019","id",2.040521108e-06,c(-111.07771351344, 32.2601590418539),"2020-12-30 02:52:06 UTC",4284.7466277991
"12.19","1101299310572","W Rhyolite Loop","M","S1400","04","019","id",2.040521108e-06,c(-111.07770283567, 32.2601463389984),"2020-12-22 11:39:26 UTC",4282.38128418637
"12.20","1101299310572","W Rhyolite Loop","M","S1400","04","019","id",2.040521108e-06,c(-111.077869530606, 32.2610879184116),"2020-12-23 10:00:08 UTC",4416.1709818347
"12.21","1101299310572","W Rhyolite Loop","M","S1400","04","019","id",2.040521108e-06,c(-111.077879042973, 32.2612990099075),"2021-01-07 18:00:07 UTC",4444.43931549403
"12.22","1101299310572","W Rhyolite Loop","M","S1400","04","019","id",2.040521108e-06,c(-111.077875089156, 32.2612092800094),"2021-01-08 07:45:07 UTC",4432.42262707707
"12.23","1101299310572","W Rhyolite Loop","M","S1400","04","019","id",2.040521108e-06,c(-111.076581331045, 32.2592337412643),"2020-12-26 20:05:14 UTC",4089.01386623418
"12.24","1101299310572","W Rhyolite Loop","M","S1400","04","019","id",2.040521108e-06,c(-111.076349412839, 32.2590406974375),"2020-12-24 16:37:11 UTC",4048.54593671788
"12.25","1101299310572","W Rhyolite Loop","M","S1400","04","019","id",2.040521108e-06,c(-111.076352304246, 32.2590432468476),"2020-12-27 03:45:10 UTC",4049.06897950942
"13","1101299301498","Kay T Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.069314220289, 32.2685560993002),"2020-12-18 19:45:17 UTC",3374.61363181924
"13.1","1101299301498","Kay T Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.068363924637, 32.2677234002716),"2020-12-18 18:42:17 UTC",3338.35031309416
"13.2","1101299301498","Kay T Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.068309355904, 32.2677111132725),"2020-12-26 11:39:23 UTC",3333.53143712277
"13.3","1101299301498","Kay T Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.06806148756, 32.2676884920393),"2020-12-21 02:38:17 UTC",3308.92102390157
"13.4","1101299301498","Kay T Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.068015310364, 32.2676795390799),"2020-12-26 05:44:19 UTC",3304.75568799034
"13.5","1101299301498","Kay T Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.067693930451, 32.267542045462),"2021-01-09 08:05:14 UTC",3282.46734983101
"13.6","1101299301498","Kay T Dr","M","S1400","04","019","id",2.040521108e-06,c(-111.067703175806, 32.267549507436),"2021-01-09 16:00:15 UTC",3282.79637890127
